"z","replicate","N","perccom","sd","se","ci"
3.7,69,3928,0.359453432517857,0.228344690882496,0.00364338594778497,0.00714310684853441
3.7,70,5186,0.27846468888698,0.182282203593476,0.00253120904586689,0.00496223692645481
3.7,71,5452,0.276370883026598,0.173139522418096,0.00234486741538589,0.00459687639004715
3.7,72,4734,0.302366639417448,0.191017062678315,0.00277624657463014,0.00544273515687486
3.7,73,4264,0.315052932266816,0.202933161292638,0.00310773817657815,0.00609278477418919
3.7,74,5396,0.266073657116587,0.17500007277617,0.00238233185998856,0.00467033242680261
3.7,75,5463,0.272327973017491,0.167525662091851,0.00226655228978284,0.00444334548689888
3.7,76,5060,0.274562541249213,0.170876576202266,0.00240218956011573,0.00470933172390959
3.7,77,3960,0.316513353369414,0.200195585774502,0.00318131669280157,0.00623717299016969
3.7,78,4799,0.299042303864387,0.190580911585708,0.00275108510145221,0.0053933882713804
3.7,79,4188,0.318864376099333,0.205014996129694,0.00316797899105859,0.00621092015053117
3.7,80,4575,0.305075201665366,0.19458276289131,0.00287679434580733,0.00563990572497883
3.7,81,4185,0.315954146840189,0.21170090608195,0.00327246481392902,0.00641576914686242
3.7,82,4570,0.296417269516285,0.189180094753761,0.00279844862660799,0.00548631188214016
3.7,83,4439,0.296757673563525,0.186497853651025,0.00279918282963584,0.00548779419773049
3.7,84,4738,0.278303133578225,0.160273063015903,0.00232842904847679,0.00456480343674557
3.7,85,4054,0.311897148464518,0.199000663400777,0.00312545069404953,0.00612760069803935
3.7,86,5468,0.266495816624507,0.163426377621749,0.00221007952761702,0.00433263549591833
3.7,87,4959,0.269612783289343,0.167355500261247,0.00237652800392435,0.0046590466743558
3.7,88,4698,0.298969517368304,0.18963805444887,0.00276674405157099,0.00542411642390241
3.7,89,4910,0.278155586759127,0.17570454828456,0.00250750759839007,0.00491583662905423
3.7,90,4531,0.311163625337551,0.197320027845393,0.00293139361113451,0.00574696141835023
3.7,91,5488,0.275288102967746,0.167268659963557,0.00225791467550306,0.0044264078516012
3.7,92,5444,0.261378016697902,0.157862053135739,0.00213953151825418,0.00419433741453579
3.7,93,4333,0.309202059383804,0.194376669518871,0.00295290715450187,0.00578920917506426
3.7,94,5552,0.266658774767405,0.165469787013539,0.00222072089633224,0.0043534822256061
3.7,95,5234,0.271956330624204,0.170137561872041,0.00235170772509197,0.0046103287833463
3.7,96,4679,0.310000002431612,0.199160800492493,0.00291157070192358,0.00570805058305883
3.7,97,5184,0.271405364409858,0.167322148939667,0.00232391873527316,0.00455586093138993
3.7,98,4801,0.266090059989768,0.153689790306223,0.00221809000611523,0.00434847302971164
3.7,99,5053,0.277661574742517,0.166824084257795,0.0023468433430285,0.00460083069816853
3.7,100,5279,0.276411895966485,0.164086339593315,0.00225837779971678,0.00442735443940903
3.8,1,4673,0.309094566536253,0.196842137380117,0.00287952054556018,0.00564521904998869
3.8,2,5020,0.273480598851322,0.17158737259694,0.00242177318210479,0.0047477331578713
3.8,3,4306,0.308679795587599,0.19561085292316,0.00298095852770909,0.00584421446567531
3.8,4,5190,0.28440746481974,0.175883449384853,0.00244141323959248,0.00478619842541312
3.8,5,4568,0.30850174710324,0.194891796259972,0.00288357008097143,0.00565319173043196
3.8,6,4379,0.311316483179351,0.198705309578518,0.0030027695237352,0.0058869476489564
3.8,7,4670,0.306670036447716,0.194954408231307,0.00285282163522404,0.0055928775183426
3.8,8,4696,0.276688782804751,0.174742200858595,0.0025499622855591,0.00499912300317076
3.8,9,4358,0.307428160603356,0.198434324733107,0.00300589069941121,0.00589307458728621
3.8,10,4409,0.286894514298187,0.180717385610808,0.00272163502775724,0.00533577174225348
3.8,11,4956,0.279247404863859,0.16368542007737,0.00232511452094157,0.00455825416738905
3.8,12,5490,0.256302749448844,0.15117504660497,0.00204029957423999,0.00399979566410767
3.8,13,3907,0.370083507374418,0.23284664222433,0.00372518867464053,0.00730349878445257
3.8,14,4281,0.324814804702681,0.201515232411024,0.00307989042652485,0.00603818187469055
3.8,15,4404,0.311969917760109,0.201003111120532,0.00302885947336375,0.00593808782774664
3.8,16,5279,0.267901293410107,0.166433809099612,0.00229068684525751,0.00449069353007213
3.8,17,4376,0.314471596667095,0.203133163978266,0.00307073384998974,0.00602019325952547
3.8,18,4455,0.310118277719288,0.192474846416651,0.00288370033292755,0.00565348510976624
3.8,19,4601,0.295088602442982,0.184456039076074,0.00271936035601118,0.00533125112599166
3.8,20,5016,0.289097906815329,0.191166217874106,0.00269918333595156,0.00529157923767678
3.8,21,4251,0.309229862435764,0.192343328997536,0.00295006493753925,0.00578366816228676
3.8,22,4722,0.279755808097332,0.179983128449333,0.00261920086224785,0.00513485582112223
3.8,23,4699,0.285025798677952,0.181707709457571,0.00265076136040384,0.00519673564810076
3.8,24,5022,0.269966660919556,0.166783190445193,0.00235349848533739,0.00461388448959977
3.8,25,4676,0.305012894672546,0.195175001799582,0.00285421668640575,0.00559561061524187
3.8,26,4659,0.295081997784547,0.187911614839825,0.00275300670737002,0.00539719643168962
3.8,27,4430,0.292385788166893,0.17926946358897,0.00269342232706573,0.00528045380093369
3.8,28,5159,0.270334877379391,0.159360501929343,0.0022186966366522,0.0043495861605014
3.8,29,4646,0.298785508592173,0.190511423526456,0.00279499747196492,0.00547952219480179
3.8,30,4234,0.308025033081127,0.200028320444122,0.00307408634304888,0.00602682179125575
3.8,31,4519,0.303616246186505,0.189718683070962,0.00282220742861359,0.00553290716686013
3.8,32,4635,0.294252255436817,0.19234649594155,0.00282526643361757,0.00553886715913252
3.8,33,5714,0.274771526731916,0.16604021239382,0.00219656046284997,0.00430609168876611
3.8,34,5234,0.271453475408386,0.169363987615679,0.00234101508006637,0.00458936673580712
3.8,35,4372,0.3185154913197,0.204334856536814,0.00309031237210153,0.0060585786110303
3.8,36,4400,0.308212772707091,0.195614296246356,0.00294899647399358,0.00578151763019417
3.8,37,4726,0.286317785696224,0.173330359355892,0.00252131889671539,0.00494296042341782
3.8,38,4732,0.278649908019097,0.170600096617729,0.00248002983128627,0.00486201302715814
3.8,39,4452,0.308173315029784,0.19694009850994,0.00295159368837183,0.00578659087211694
3.8,40,4627,0.296318528733923,0.185848155998151,0.00273217495889861,0.00535636597315799
3.8,41,4776,0.308541805861123,0.193615699805021,0.00280161472385607,0.00549245617644677
3.8,42,4603,0.295838723419202,0.18770592718927,0.00276667088042422,0.00542400183440686
3.8,43,5222,0.284239570630041,0.177249573193759,0.00245282613156088,0.00480856562539298
3.8,44,5192,0.292793086129129,0.180623738435063,0.00250672957454749,0.00491424551550711
3.8,45,4695,0.288532233286979,0.184769898454317,0.00269658069982615,0.00528656420657574
3.8,46,4877,0.280517553507669,0.175081869319066,0.00250706039981497,0.00491496812326217
3.8,47,4714,0.285833471612534,0.181761476442907,0.00264732373080076,0.00518999202491584
3.8,48,4433,0.305078436946048,0.201411532530119,0.00302507027642932,0.00593064842564535
3.8,49,5214,0.271573911502328,0.15923500911033,0.0022052256923311,0.00432316669221523
3.8,50,4894,0.282859020107385,0.180784877067929,0.00258422376342166,0.0050662387171862
3.8,51,4008,0.344773207497758,0.225249703872257,0.00355795435541891,0.00697556944280452
3.8,52,5404,0.276745495488556,0.170859581896787,0.00232424373563206,0.00455645473327278
3.8,53,5565,0.251341659400562,0.153088249067418,0.00205215080135585,0.00402301680519192
3.8,54,4711,0.279786817053321,0.178282435116068,0.00259747876184933,0.00509227341852318
3.8,55,5079,0.278995525843707,0.18136210899304,0.00254482223667267,0.00498894906510526
3.8,56,4553,0.29884478639695,0.187336634957691,0.00277634792424464,0.00544298920987474
3.8,57,4962,0.273065360499566,0.164573967516801,0.00233632232625048,0.00458022507585742
3.8,58,4757,0.298716627993143,0.189019977999729,0.00274057147167976,0.00537278870820874
3.8,59,4805,0.289813355221865,0.178732358372149,0.00257843679418696,0.0050549168305845
3.8,60,4379,0.314244084174434,0.200007900448803,0.00302245385011523,0.00592553888880623
3.8,61,4369,0.302949039719468,0.193123082726143,0.00292175074114365,0.00572811346656546
3.8,62,4530,0.288117173481412,0.175746387101494,0.00261118297090722,0.00511919266610513
3.8,63,5217,0.261856691098013,0.159224582079488,0.00220444719009408,0.00432163992427387
3.8,64,4456,0.292904653386885,0.181820983662182,0.00272377614454844,0.00533995393354827
3.8,65,4249,0.315053885691787,0.207056145995975,0.00317647001843184,0.00622754121249472
3.8,66,4110,0.320049708652113,0.208944255220257,0.00325918883634199,0.00638977492815527
3.8,67,4236,0.313875123276681,0.196443288821813,0.00301827787837194,0.00591740712603304
3.8,68,4530,0.296490421217242,0.190827361163516,0.00283525120528125,0.00555847573239907
3.8,69,4368,0.302631534877414,0.199360341317948,0.0030164591871968,0.00591379043560481
3.8,70,5066,0.277158950966747,0.178037238514242,0.00250137184223501,0.00490377055423554
3.8,71,4246,0.294208683821818,0.189044045914526,0.00290116886865607,0.00568780823623277
3.8,72,4195,0.301688660630854,0.191103191681018,0.00295054306512934,0.00578462754509327
3.8,73,5338,0.268388125323693,0.16217976496483,0.00221976695535586,0.00435165018246994
3.8,74,4450,0.304084002360275,0.187775170188725,0.00281486880926081,0.0055185428176425
3.8,75,4544,0.301631469944404,0.19638920162317,0.0029133887794214,0.00571165879728991
3.8,76,3934,0.332185684873789,0.214211038593309,0.00341526705742306,0.00669586104322924
3.8,77,4859,0.296363019727335,0.184223875032587,0.00264284968978941,0.00518118108792818
3.8,78,4860,0.285076733982417,0.182455091259231,0.00261720566621391,0.00513090693652321
3.8,79,4177,0.326514503855238,0.207441735587369,0.00320969599048393,0.00629271240266018
3.8,80,3959,0.3387923287456,0.213351309897179,0.00339080303128618,0.0066478847464822
3.8,81,5101,0.276162815012608,0.174438409562035,0.00244238687003583,0.00478812664590489
3.8,82,4627,0.283313490294255,0.173766075132416,0.0025545549087267,0.00500814596265216
3.8,83,4751,0.298761648423484,0.182818587497829,0.00265233168805022,0.00519979955763274
3.8,84,4904,0.270829555051619,0.16296060348417,0.00232705899496622,0.0045620780192924
3.8,85,6728,0.241774739998172,0.138548422924959,0.00168911257539552,0.00331119558319068
3.8,86,3839,0.335823727371005,0.216098241267685,0.0034877245335952,0.00683797090794405
3.8,87,4453,0.309136772975758,0.195209517522605,0.00292532848788815,0.00573509767229175
3.8,88,5677,0.265085830462894,0.160465997347386,0.00212972521425457,0.00417507501730563
3.8,89,4730,0.284805708065097,0.1824034082294,0.00265217623090316,0.00519950067449257
3.8,90,4514,0.281476981272063,0.188968494309181,0.00281260422802899,0.00551408183293051
3.8,91,4901,0.303706044666473,0.19412743545523,0.00277296613663867,0.00543625657966464
3.8,92,4930,0.283563803122972,0.179506237527989,0.00255656055839349,0.00501199735911938
3.8,93,4595,0.296564888985999,0.181651128241785,0.00267975655397602,0.00525361047681822
3.8,94,6069,0.264577610739034,0.159473935015175,0.00204706268509666,0.00401296958847349
3.8,95,4346,0.320831383296869,0.204792402367393,0.00310648298801988,0.00609029130873072
3.8,96,5200,0.268966954237316,0.164516343217754,0.00228143119662863,0.00447256421967913
3.8,97,5553,0.276334092556643,0.169816688669881,0.00227885415422366,0.00446744599100136
3.8,98,4835,0.274286530327956,0.163721441889474,0.00235454677021876,0.00461598264087295
3.8,99,5320,0.268279845032112,0.16576519495189,0.00227267603590571,0.00445537701800085
3.8,100,5047,0.304102319585746,0.194477413670722,0.00273748985187758,0.00536666879475896
3.9,1,4733,0.272159852913106,0.162070501338882,0.00235578538588102,0.00461843582340799
3.9,2,4175,0.30039818863771,0.190913283138084,0.00295466267783234,0.00579271218098407
3.9,3,4590,0.299756749246723,0.193692365670446,0.00285894737088704,0.00560491218905873
3.9,4,5101,0.292109582543696,0.189167022127812,0.00264860848163397,0.00519240952408791
3.9,5,4686,0.289261988438988,0.176511731033356,0.00257853144474175,0.0050551347475603
3.9,6,5354,0.2615617258173,0.167649459868988,0.0022911998655183,0.00449168482695613
3.9,7,4284,0.310763376606184,0.201259881282352,0.00307491051139347,0.00602841746495802
3.9,8,4451,0.288773500270917,0.187391559514253,0.00280880266404889,0.00550664981933991
3.9,9,4403,0.3060869008348,0.20852733371256,0.00314259668121932,0.00616107034018024
3.9,10,4109,0.315733824732364,0.200972855726207,0.00313522947244899,0.00614674789339863
3.9,11,5440,0.266069948514147,0.167547287837066,0.00227163186604806,0.00445330765405874
3.9,12,4352,0.308820109868985,0.197528142319174,0.00299422571622792,0.00587020753672696
3.9,13,4311,0.311393310987032,0.201994278307317,0.00307645138312151,0.00603142769120242
3.9,14,5351,0.29307549342306,0.190298677871655,0.00260146684610668,0.0050999351118195
3.9,15,4889,0.290088974569441,0.181629657838988,0.00259762673938633,0.0050925158559929
3.9,16,4476,0.309474169478999,0.20244758876406,0.00302599056508707,0.00593243707916614
3.9,17,4227,0.313211905917413,0.200920751169175,0.00309035712059456,0.0060587239206982
3.9,18,6276,0.26488081029462,0.161362401178349,0.00203685859685973,0.00399293967429239
3.9,19,4722,0.288979189347304,0.188725463721826,0.00274642352073286,0.0053842715944279
3.9,20,5116,0.264675124290719,0.157536776636782,0.00220250390566682,0.004317850061556
3.9,21,4668,0.29538721091581,0.190166414720962,0.00278335367642195,0.00545668812240297
3.9,22,4556,0.311147215992475,0.20171437846328,0.00298844315101007,0.00585879775150303
3.9,23,5219,0.288811587685419,0.189201663341734,0.00261897469188366,0.00513428701448494
3.9,24,4149,0.321640356510205,0.211571737995293,0.00328462607531686,0.00643962785067014
3.9,25,4549,0.307820820700025,0.194559388829138,0.00288465729311817,0.00565532945504195
3.9,26,5509,0.282123766224249,0.172979062021244,0.0023305431678487,0.00456878464488793
3.9,27,4452,0.29056328517245,0.19262133963145,0.00288686729926267,0.00565969497385027
3.9,28,4494,0.294728293760337,0.188856841619047,0.00281719032585124,0.00552307942617928
3.9,29,4927,0.278592795797758,0.189291811186366,0.00269674911908538,0.00528683016738681
3.9,30,4341,0.31406121553841,0.202672691255881,0.00307609923383605,0.00603072558737842
3.9,31,4463,0.301310816292001,0.189869620663217,0.00284211756911524,0.00557195952126644
3.9,32,4463,0.304571026515511,0.189147679885123,0.00283131099267549,0.00555077327368116
3.9,33,7017,0.242319801981819,0.144378231691773,0.00172355830774427,0.00337869508204458
3.9,34,4694,0.283473059911536,0.175955530949863,0.00256821501228964,0.00503490746848504
3.9,35,4974,0.293911154612903,0.182788432954425,0.00259176618439058,0.00508100502436954
3.9,36,4225,0.314153110203406,0.202309603563872,0.00311245543944419,0.00610204906590893
3.9,37,4990,0.286174373988819,0.174054553108138,0.00246396829749835,0.00483046101938591
3.9,38,3956,0.319104334043667,0.205507536386727,0.00326737973792537,0.00640590702563913
3.9,39,4262,0.316978457305768,0.202212847008793,0.00309743371378785,0.00607258347191016
3.9,40,4226,0.309275445133822,0.201837792220183,0.00310482938969587,0.00608709758598154
3.9,41,3928,0.341926955639405,0.221255736647665,0.00353027713783692,0.00692134930581219
3.9,42,4448,0.306532960756769,0.190180390373859,0.00285156545745893,0.00559048718307823
3.9,43,4340,0.32880326374854,0.213009166342619,0.00323335528407913,0.00633902817046512
3.9,44,4868,0.281894590447898,0.174965315586788,0.0025077063499765,0.00491623673386198
3.9,45,4703,0.293905722747607,0.186707034840465,0.00272253324997873,0.0053374410473153
3.9,46,4896,0.280523818895179,0.179176046372145,0.00256070320368761,0.00502012735347336
3.9,47,4840,0.276209644164645,0.167233248948919,0.00240380894176611,0.00471255768461165
3.9,48,5728,0.268661704151455,0.171848530289785,0.00227061926136695,0.00445127271942193
3.9,49,6271,0.249725320930956,0.158785523804794,0.00200512986546559,0.00393074111085367
3.9,50,4712,0.293499528320199,0.188049505978252,0.00273948896853317,0.00537067955994179
3.9,51,4349,0.31523391276208,0.204914555948209,0.00310726365657429,0.00609182064614926
3.9,52,4914,0.272320500481188,0.170495413197607,0.00243217670009666,0.00476815341164843
3.9,53,6105,0.251290876668023,0.154559811034669,0.00197812505586003,0.00387782279890253
3.9,54,4287,0.297376990282869,0.184064272045574,0.00281120654859167,0.00551142000367141
3.9,55,5171,0.271945634292347,0.159761365765741,0.00222169529695742,0.00435546243338109
3.9,56,3931,0.324435296632508,0.208515564235105,0.00332572975212937,0.00652031865915282
3.9,57,4153,0.311206234479835,0.193768766405461,0.00300678800371364,0.00589491463600065
3.9,58,4144,0.309196446250018,0.198251363558267,0.00307968508459047,0.00603783577587493
3.9,59,4163,0.309322906788677,0.199850672369218,0.00309743647527032,0.00607262992835004
3.9,60,4577,0.307775534326287,0.197811413464352,0.00292388905780726,0.00573223343290899
3.9,61,4305,0.301612184434484,0.195870767416254,0.00298526608452382,0.00585265987865114
3.9,62,5518,0.272183543352351,0.172497359613893,0.00232215713297554,0.00455234307369621
3.9,63,4886,0.286232823039516,0.186342565003602,0.00266584772094146,0.00522626043522039
3.9,64,5195,0.283741233101195,0.165633672858153,0.0022980308591366,0.00450510754628057
3.9,65,5361,0.266287857854401,0.155302620881621,0.00212107429731374,0.00415816820153881
3.9,66,4787,0.287351253931545,0.184303886681357,0.0026638071492667,0.00522228676891472
3.9,67,4434,0.300650388413065,0.18429997843094,0.00276775369992477,0.00542617910051166
3.9,68,4862,0.295676522650271,0.188696462645683,0.0027061775169771,0.00530533146445539
3.9,69,4905,0.288910264613629,0.185394908637795,0.00264714845324167,0.005189596477957
3.9,70,4107,0.323401768672039,0.202958572373642,0.0031669780106558,0.00620899311551083
3.9,71,4313,0.297505740316974,0.193545802293804,0.00294709426643349,0.0057778204293295
3.9,72,5147,0.273692988186582,0.164700238734819,0.0022957106267509,0.00450056869917556
3.9,73,5882,0.253955404325387,0.167365701225015,0.0021822472323481,0.0042780064313384
3.9,74,4355,0.294501943712621,0.189343638358354,0.00286917236000339,0.00562503818314002
3.9,75,4630,0.304670824876644,0.190733231964911,0.00280308245077995,0.00549537754301357
3.9,76,5295,0.28998763618577,0.184870889100995,0.002540595635402,0.00498061465579057
3.9,77,5136,0.277958271141768,0.167294259556262,0.00233436375558636,0.00457634756883769
3.9,78,4926,0.279956911963771,0.167035676242195,0.00237991823119784,0.00466570065396262
3.9,79,5120,0.272994166701227,0.168356134292501,0.00235284850441948,0.00461258895141569
3.9,80,5147,0.272906569719533,0.170695323217013,0.00237927443491394,0.00466438928484527
3.9,81,4366,0.307651896971438,0.193392575333321,0.00292683291933668,0.00573807820676539
3.9,82,4873,0.278010333367886,0.172979268350561,0.0024779688927814,0.00485793665045524
3.9,83,5229,0.268259085717842,0.164825853657169,0.00227937621828969,0.00446852982632563
3.9,84,5250,0.284271846594116,0.177911490561091,0.00245541184494943,0.00481362875158085
3.9,85,4825,0.295153511851013,0.193334040942887,0.00278329775653166,0.0054565324253137
3.9,86,5058,0.295071384379091,0.1858926605939,0.00261380287192393,0.00512418593193431
3.9,87,4327,0.314133667926712,0.204220774649595,0.00310460585096189,0.00608661861135126
3.9,88,5442,0.250507551457187,0.149769521652681,0.00203022501238051,0.00398005327469821
3.9,89,4256,0.311971210721591,0.197347419377918,0.00302503665916098,0.00593064991079786
3.9,90,4553,0.287926845465831,0.177245886259622,0.00262680200543231,0.00514980663885467
3.9,91,4425,0.300537334605131,0.186122875506348,0.00279797040189622,0.00548542197027198
3.9,92,4441,0.288780003303759,0.187501225310503,0.00281360886441488,0.00551607574181156
3.9,93,4586,0.310157159507999,0.203331324111772,0.00300252936565043,0.0058864033260115
3.9,94,5448,0.259678244303876,0.165922108502727,0.0022479451413818,0.00440687075271869
3.9,95,4987,0.273874618702495,0.162307337895537,0.0022983622007513,0.00450580092748035
3.9,96,4826,0.296975478772302,0.184001342828134,0.00264866683550476,0.00519259417579025
3.9,97,4499,0.308014095755816,0.199228314212519,0.00297025040363874,0.00582315075790249
3.9,98,4050,0.328141470326656,0.209361472433957,0.00328979815282781,0.00644981392442372
3.9,99,4731,0.286645558696922,0.178437889468622,0.00259424270287896,0.005085923701515
3.9,100,5363,0.270719526260351,0.163710183802343,0.00223548519302158,0.0043824597154823
4,1,4880,0.291667300792934,0.184961679917945,0.00264771874582275,0.00519072107289853
4,2,4190,0.306146035415128,0.198633510306126,0.00306863692176922,0.00601615614076446
4,3,4868,0.294115642713176,0.187597913974238,0.00268876421899853,0.00527119190899611
4,4,4972,0.265851466535086,0.166311596654395,0.00235861454816872,0.00462392542034444
4,5,4983,0.287253822536431,0.183561738376788,0.00260037940839631,0.00509788850099682
4,6,6229,0.265005974599938,0.163607758348026,0.00207297817065524,0.00406375231213839
4,7,4630,0.307324422443689,0.200336470930176,0.00294421501764765,0.0057720646373717
4,8,4535,0.280122451087332,0.178109112667566,0.00264482836733562,0.00518515253076134
4,9,4844,0.292309810796599,0.171856451346904,0.00246924266638365,0.00484083651404962
4,10,5665,0.245168710083564,0.140817402939824,0.00187092497905898,0.00366772934685465
4,11,4801,0.294437999482904,0.188662275899498,0.00272282178191433,0.00533797864411403
4,12,5191,0.264242852902949,0.16430837671141,0.00228052160306234,0.00447078283922606
4,13,4479,0.3041011172256,0.199727095442337,0.00298432732248379,0.00585075547150058
4,14,4570,0.283471812044022,0.17878465019168,0.00264467389890421,0.00518483909191185
4,15,4618,0.303109633977975,0.192100112756351,0.0028268362735876,0.00554195012394228
4,16,4325,0.313284131732109,0.204562197871168,0.00311051518130873,0.00609820471681889
4,17,4481,0.288846931693526,0.178776677789031,0.00267068944830271,0.00523586970459047
4,18,5749,0.265736526342335,0.161100190549829,0.00212471116370409,0.00416523443472355
4,19,4833,0.27960607458088,0.169391304436163,0.00243659144387965,0.00477682801463825
4,20,4320,0.314671619306015,0.205826956935442,0.00313155742378294,0.00613946029183577
4,21,4996,0.284345699023029,0.178397356223943,0.00252392938038135,0.00494800965834293
4,22,5459,0.269835568540635,0.170353513423139,0.00230565619155182,0.00452000544765253
4,23,5814,0.256097331413379,0.158600450972114,0.00208001709430069,0.00407760761576588
4,24,4455,0.298641820518925,0.190707768498128,0.00285722558426911,0.00560158145125629
4,25,4257,0.298549322157497,0.187209417345899,0.00286929939347468,0.0056253232511313
4,26,4415,0.303841683249539,0.198588538664732,0.0029887447487273,0.00585943877802117
4,27,4824,0.290735317290044,0.179205674224741,0.00258016872746289,0.00505830719107716
4,28,4813,0.275805380039623,0.17530242452547,0.00252685308321578,0.00495378706045403
4,29,4248,0.312405789047738,0.195226861915569,0.00299534823019023,0.00587244825005021
4,30,3952,0.340005024917727,0.213574199031309,0.00339735021520945,0.00666072452626325
4,31,4118,0.322239108767763,0.207866051459434,0.00323921962752923,0.00635062082976919
4,32,5342,0.25531352676768,0.147889415755578,0.00202341586759054,0.00396672115165457
4,33,4446,0.316341811272648,0.213498934894615,0.00320192373578635,0.00627736450937862
4,34,4975,0.27880849636126,0.168691473932294,0.00239164430631514,0.00468867763431808
4,35,4072,0.345492541694184,0.219534217763713,0.00344031601101978,0.00674490081932479
4,36,4691,0.297651550614647,0.188521307892982,0.00275250253489058,0.00539619844541749
4,37,5261,0.278791407855868,0.178727669911009,0.00246409610689019,0.00483065118797228
4,38,4233,0.32180233095729,0.205850875898015,0.00316394252036011,0.00620298745343527
4,39,5882,0.261168496144845,0.155158164274904,0.00202307564863543,0.00396597164045156
4,40,4592,0.295702706574901,0.190198045145262,0.00280675890530337,0.00550259705801226
4,41,4834,0.293827968568623,0.18210296598867,0.00261917005230713,0.00513476490438431
4,42,5716,0.266380731491051,0.159963342494963,0.00211579876962534,0.00414776782858462
4,43,5895,0.26164654562192,0.170471910034679,0.00222029623492023,0.00435259448108843
4,44,4166,0.308945448587791,0.200326695466445,0.00310369612699201,0.0060849009142404
4,45,4627,0.28287855255796,0.185069605231815,0.00272072939519856,0.00533392720958362
4,46,4197,0.337225721357244,0.219725297551646,0.00339164646705457,0.00664942298550889
4,47,4814,0.285867691050338,0.174534112728143,0.00251551713270069,0.00493156315802444
4,48,5312,0.264872621825941,0.167054933887756,0.00229208264947702,0.00449342347947766
4,49,4914,0.294170028250776,0.186635493012902,0.00266242058366062,0.00521953433264939
4,50,4848,0.2843538215294,0.173597666729522,0.00249323134423533,0.00488786420370526
4,51,4673,0.289899985467608,0.181933250053925,0.00266142472553609,0.00521764832825126
4,52,4974,0.272950753620235,0.171150501580458,0.0024267513828313,0.00475750322051558
4,53,4380,0.292328080024998,0.184540071660626,0.00278839072622998,0.00546665638630124
4,54,4352,0.293749774275969,0.184155073790149,0.00279151037033161,0.00547278220408042
4,55,4992,0.283418697940315,0.173209744545591,0.00245151769798782,0.00480605190374018
4,56,4835,0.308884772586944,0.192318349918409,0.00276581090679548,0.00542224741304198
4,57,4151,0.3220613272137,0.201817901981691,0.00313244403423745,0.00614126860822678
4,58,4850,0.284735041304629,0.177146577648623,0.00254367661388079,0.00498675929719158
4,59,4738,0.294902182368351,0.182618738533587,0.00265306451125602,0.0052012398689201
4,60,4752,0.281071928150248,0.179760305162036,0.00260768771304068,0.00511227639830321
4,61,4344,0.297477234692359,0.181240101673252,0.002749852434285,0.0053911141938898
4,62,5510,0.275031660420526,0.161916254906303,0.00218129623972988,0.00427620157648452
4,63,4535,0.308488336666396,0.200027534580231,0.00297030561649832,0.00582324655721847
4,64,5268,0.268156169423254,0.17194279955291,0.00236897845204295,0.00464417968161069
4,65,5015,0.266345608561608,0.168773975362012,0.00238325224809821,0.00467221642686872
4,66,4055,0.348474102278048,0.224569831058824,0.00352659821214244,0.00691406974208886
4,67,4103,0.337115219792529,0.208931642778708,0.00326177095040862,0.00639484048531318
4,68,4359,0.338423244505488,0.216571223344936,0.00328025280267284,0.00643096344206213
4,69,5183,0.277594342838041,0.1762073102633,0.00244755983369933,0.00479824985140838
4,70,4644,0.272751191484567,0.172736619132069,0.00253476854784091,0.00496935049683471
4,71,5173,0.273243453127103,0.166738917610145,0.00231827920034755,0.00454480732201056
4,72,4447,0.305320966565163,0.195497982373401,0.00293162701395833,0.0057474480229134
4,73,5181,0.295116701910817,0.193931143641405,0.00269426781033168,0.00528190204329024
4,74,5110,0.277014130986878,0.160477194458922,0.00224493035912047,0.00440102528705552
4,75,5009,0.282612358703189,0.172256741138501,0.00243388868030908,0.00477148735388392
4,76,4474,0.30533475037472,0.198296598709035,0.00296460799259327,0.00581209760230698
4,77,4171,0.30639061982471,0.200919479959828,0.00311101389241872,0.00609924551426307
4,78,5005,0.279947438753486,0.173314519207144,0.00244981283584482,0.00480270659829751
4,79,4628,0.29098903713208,0.184340645335225,0.00270972007226825,0.00531234338549975
4,80,4454,0.310077111370892,0.200164410907223,0.00299924370776253,0.00588000787870261
4,81,4095,0.348329385646236,0.227210389162786,0.00355059577946212,0.0069610978447185
4,82,5441,0.267079933648174,0.168188245515174,0.00228011250917331,0.00446993292598071
4,83,5073,0.269475281031704,0.162395743308476,0.00228003865654132,0.00446986031799273
4,84,4761,0.281935846948449,0.176546839480375,0.00255864984754167,0.00501613703949364
4,85,4801,0.297362067170747,0.193356191386195,0.00279056555988323,0.00547078749795512
4,86,5649,0.258371707671414,0.164852491194589,0.00219335903048708,0.00429982615300783
4,87,5076,0.288576327139311,0.193779197334156,0.00271985872162813,0.00533209681339581
4,88,4205,0.330254140099562,0.212465733713134,0.00327646774808232,0.00642360818104
4,89,5313,0.258700714808099,0.158089769452562,0.00216887168078131,0.00425187918874395
4,90,4522,0.28605927771673,0.179096154147974,0.00266330546994261,0.005221380665548
4,91,4998,0.295508211021769,0.192040544806236,0.00271640676559709,0.00532534931951205
4,92,5623,0.271619233477918,0.16463920429774,0.00219557975062728,0.00430418388407308
4,93,4493,0.295180830673787,0.18905433482541,0.00282045016462882,0.005529470646099
4,94,5460,0.274337512498873,0.169673391362975,0.00229624074597641,0.00450154723728974
4,95,4381,0.302252962741436,0.190942338283506,0.00288479934021754,0.00565566568293224
4,96,4600,0.300452664485273,0.186288827213807,0.00274667890942053,0.00538480890707024
4,97,4729,0.289559873552105,0.187818803307437,0.00273120571228308,0.0053544355562295
