"z","time","maxtrop","replicate"
0.2,21100000,3.701588,11
0.2,21150000,3.701588,11
0.2,21200000,3.701588,11
0.2,21250000,3.701588,11
0.2,21300000,3.701588,11
0.2,21350000,3.701588,11
0.2,21400000,3.701588,11
0.2,21450000,3.701588,11
0.2,21500000,3.701588,11
0.2,21550000,3.701588,11
0.2,21600000,3.701588,11
0.2,21650000,3.701594,11
0.2,21700000,3.706542,11
0.2,21750000,3.70775,11
0.2,21800000,3.707722,11
0.2,21850000,3.707716,11
0.2,21900000,3.707716,11
0.2,21950000,3.707716,11
0.2,2.2e+07,3.707716,11
0.2,22050000,3.707716,11
0.2,22100000,3.707716,11
0.2,22150000,3.707716,11
0.2,22200000,3.707716,11
0.2,22250000,3.707716,11
0.2,22300000,3.707716,11
0.2,22350000,3.707716,11
0.2,22400000,3.707716,11
0.2,22450000,3.707486,11
0.2,22500000,3.709401,11
0.2,22550000,3.709527,11
0.2,22600000,3.709515,11
0.2,22650000,3.709538,11
0.2,22700000,3.709529,11
0.2,22750000,3.709531,11
0.2,22800000,3.709531,11
0.2,22850000,3.709533,11
0.2,22900000,3.709657,11
0.2,22950000,3.706971,11
0.2,2.3e+07,3.704803,11
0.2,23050000,3.704697,11
0.2,23100000,3.704689,11
0.2,23150000,3.704676,11
0.2,23200000,3.704643,11
0.2,23250000,3.704549,11
0.2,23300000,3.703882,11
0.2,23350000,3.708941,11
0.2,23400000,3.713091,11
0.2,23450000,3.71446,11
0.2,23500000,3.715003,11
0.2,23550000,3.715237,11
0.2,23600000,3.715342,11
0.2,23650000,3.715414,11
0.2,23700000,3.71686,11
0.2,23750000,3.645316,11
0.2,23800000,3.652345,11
0.2,23850000,3.65487,11
0.2,23900000,3.656012,11
0.2,23950000,3.656633,11
0.2,2.4e+07,3.652293,11
0.2,24050000,3.6524,11
0.2,24100000,3.652722,11
0.2,24150000,3.654858,11
0.2,24200000,3.653313,11
0.2,24250000,3.654169,11
0.2,24300000,3.628399,11
0.2,24350000,3.639966,11
0.2,24400000,3.635645,11
0.2,24450000,3.638089,11
0.2,24500000,3.637175,11
0.2,24550000,3.617311,11
0.2,24600000,3.606294,11
0.2,24650000,3.605393,11
0.2,24700000,3.604605,11
0.2,24750000,3.604106,11
0.2,24800000,3.60399,11
0.2,24850000,3.604024,11
0.2,24900000,3.604059,11
0.2,24950000,3.604066,11
0.2,2.5e+07,3.604063,11
0.5,50000,2.413215,11
0.5,1e+05,2.493321,11
0.5,150000,2.497467,11
0.5,2e+05,2.555347,11
0.5,250000,2.872382,11
0.5,3e+05,3.001483,11
0.5,350000,3.268313,11
0.5,4e+05,3.026455,11
0.5,450000,3.376232,11
0.5,5e+05,3.497663,11
0.5,550000,3.467193,11
0.5,6e+05,3.465122,11
0.5,650000,3.534494,11
0.5,7e+05,3.472235,11
0.5,750000,3.491452,11
0.5,8e+05,3.540943,11
0.5,850000,3.45094,11
0.5,9e+05,3.542082,11
0.5,950000,3.342446,11
0.5,1e+06,3.384097,11
0.5,1050000,3.39116,11
0.5,1100000,3.510221,11
0.5,1150000,3.517903,11
0.5,1200000,3.676284,11
0.5,1250000,3.655768,11
0.5,1300000,3.564333,11
0.5,1350000,3.589949,11
0.5,1400000,3.733592,11
0.5,1450000,3.566746,11
0.5,1500000,3.424381,11
0.5,1550000,3.402309,11
0.5,1600000,3.251293,11
0.5,1650000,3.471175,11
0.5,1700000,3.476257,11
0.5,1750000,3.315692,11
0.5,1800000,3.558704,11
0.5,1850000,3.586307,11
0.5,1900000,3.519836,11
0.5,1950000,3.545009,11
0.5,2e+06,3.521115,11
0.5,2050000,3.60335,11
0.5,2100000,3.495521,11
0.5,2150000,3.489019,11
0.5,2200000,3.455733,11
0.5,2250000,3.835931,11
0.5,2300000,3.740872,11
0.5,2350000,3.534592,11
0.5,2400000,3.898015,11
0.5,2450000,3.595085,11
0.5,2500000,3.405052,11
0.5,2550000,3.230668,11
0.5,2600000,3.187044,11
0.5,2650000,3.160231,11
0.5,2700000,3.571173,11
0.5,2750000,3.784705,11
0.5,2800000,3.211114,11
0.5,2850000,3.590539,11
0.5,2900000,3.615039,11
0.5,2950000,3.601939,11
0.5,3e+06,3.386318,11
0.5,3050000,3.484804,11
0.5,3100000,3.455884,11
0.5,3150000,3.45007,11
0.5,3200000,3.622543,11
0.5,3250000,3.613438,11
0.5,3300000,3.556492,11
0.5,3350000,3.459844,11
0.5,3400000,3.111944,11
0.5,3450000,3.005134,11
0.5,3500000,3.036141,11
0.5,3550000,2.837904,11
0.5,3600000,3.427803,11
0.5,3650000,3.661469,11
0.5,3700000,3.718935,11
0.5,3750000,3.506345,11
0.5,3800000,3.504075,11
0.5,3850000,3.409891,11
0.5,3900000,3.449881,11
0.5,3950000,3.483539,11
0.5,4e+06,3.332687,11
0.5,4050000,3.477551,11
0.5,4100000,3.494781,11
0.5,4150000,3.572741,11
0.5,4200000,3.552263,11
0.5,4250000,3.108913,11
0.5,4300000,3.44828,11
0.5,4350000,3.501629,11
0.5,4400000,3.577894,11
0.5,4450000,3.908713,11
0.5,4500000,3.816409,11
0.5,4550000,3.766109,11
0.5,4600000,3.773804,11
0.5,4650000,3.727926,11
0.5,4700000,3.612159,11
0.5,4750000,3.364642,11
0.5,4800000,3.364641,11
0.5,4850000,3.359632,11
0.5,4900000,3.440551,11
0.5,4950000,3.470494,11
0.5,5e+06,3.471085,11
0.5,5050000,3.422556,11
0.5,5100000,3.340391,11
0.5,5150000,3.664695,11
0.5,5200000,3.722452,11
0.5,5250000,3.447482,11
0.5,5300000,3.446771,11
0.5,5350000,3.371992,11
0.5,5400000,4.075913,11
0.5,5450000,4.182458,11
0.5,5500000,4.049493,11
0.5,5550000,4.076735,11
0.5,5600000,4.003609,11
0.5,5650000,4.003616,11
0.5,5700000,4.008524,11
0.5,5750000,3.956978,11
0.5,5800000,3.859758,11
0.5,5850000,3.803271,11
0.5,5900000,3.829759,11
0.5,5950000,3.801605,11
0.5,6e+06,3.819363,11
0.5,6050000,3.817831,11
0.5,6100000,3.588333,11
0.5,6150000,3.683546,11
0.5,6200000,3.565487,11
0.5,6250000,3.535762,11
0.5,6300000,3.219627,11
0.5,6350000,3.262899,11
0.5,6400000,3.804341,11
0.5,6450000,3.817033,11
0.5,6500000,3.834518,11
0.5,6550000,3.678706,11
0.5,6600000,3.712136,11
0.5,6650000,3.75559,11
0.5,6700000,3.745971,11
0.5,6750000,3.746715,11
0.5,6800000,3.727638,11
0.5,6850000,3.715096,11
0.5,6900000,3.688543,11
0.5,6950000,3.758137,11
0.5,7e+06,3.758389,11
0.5,7050000,3.820847,11
0.5,7100000,3.80468,11
0.5,7150000,3.802576,11
0.5,7200000,3.802599,11
0.5,7250000,3.755799,11
0.5,7300000,3.148997,11
0.5,7350000,3.156279,11
0.5,7400000,3.188821,11
0.5,7450000,3.272783,11
0.5,7500000,3.247724,11
0.5,7550000,3.150298,11
0.5,7600000,3.820029,11
0.5,7650000,3.821056,11
0.5,7700000,3.821056,11
0.5,7750000,3.821056,11
0.5,7800000,3.821567,11
0.5,7850000,3.823154,11
0.5,7900000,3.808458,11
0.5,7950000,3.79872,11
0.5,8e+06,3.79872,11
0.5,8050000,3.813877,11
0.5,8100000,3.813877,11
0.5,8150000,4.015116,11
0.5,8200000,4.000531,11
0.5,8250000,3.998648,11
0.5,8300000,3.986248,11
0.5,8350000,3.986248,11
0.5,8400000,3.995056,11
0.5,8450000,4.01815,11
0.5,8500000,3.917716,11
0.5,8550000,3.901909,11
0.5,8600000,3.901906,11
0.5,8650000,3.901907,11
0.5,8700000,3.903168,11
0.5,8750000,3.912008,11
0.5,8800000,3.912557,11
0.5,8850000,3.868196,11
0.5,8900000,3.868497,11
0.5,8950000,3.868497,11
0.5,9e+06,3.860037,11
0.5,9050000,3.860043,11
0.5,9100000,3.857737,11
0.5,9150000,3.993121,11
0.5,9200000,3.817241,11
0.5,9250000,3.82541,11
0.5,9300000,3.828173,11
0.5,9350000,3.827708,11
0.5,9400000,3.827724,11
0.5,9450000,3.834314,11
0.5,9500000,3.832976,11
0.5,9550000,3.836515,11
0.5,9600000,3.839452,11
0.5,9650000,3.820811,11
0.5,9700000,3.872828,11
0.5,9750000,3.895687,11
0.5,9800000,3.891311,11
0.5,9850000,3.890551,11
0.5,9900000,3.895558,11
0.5,9950000,3.905603,11
0.5,1e+07,3.905607,11
0.5,10050000,3.905607,11
0.5,10100000,3.905607,11
0.5,10150000,3.905598,11
0.5,10200000,3.90528,11
0.5,10250000,3.909341,11
0.5,10300000,3.927942,11
0.5,10350000,3.864794,11
0.5,10400000,3.868778,11
0.5,10450000,3.86963,11
0.5,10500000,3.870799,11
0.5,10550000,3.871246,11
0.5,10600000,3.856385,11
0.5,10650000,3.849209,11
0.5,10700000,3.851249,11
0.5,10750000,3.85072,11
0.5,10800000,3.85168,11
0.5,10850000,3.851656,11
0.5,10900000,3.8544,11
0.5,10950000,3.853768,11
0.5,1.1e+07,3.852966,11
0.5,11050000,3.850749,11
0.5,11100000,3.850703,11
0.5,11150000,3.839216,11
0.5,11200000,3.838199,11
0.5,11250000,3.85151,11
0.5,11300000,3.854636,11
0.5,11350000,3.855201,11
0.5,11400000,3.855477,11
0.5,11450000,3.855862,11
0.5,11500000,3.847455,11
0.5,11550000,3.842148,11
0.5,11600000,3.841779,11
0.5,11650000,3.841754,11
0.5,11700000,3.841758,11
0.5,11750000,3.841761,11
0.5,11800000,3.841762,11
0.5,11850000,3.841762,11
0.5,11900000,3.841762,11
0.5,11950000,3.841762,11
0.5,1.2e+07,3.842016,11
0.5,12050000,3.849473,11
0.5,12100000,3.851271,11
0.5,12150000,3.854011,11
0.5,12200000,3.85134,11
0.5,12250000,3.852023,11
0.5,12300000,3.852618,11
0.5,12350000,3.852008,11
0.5,12400000,3.852143,11
0.5,12450000,3.852297,11
0.5,12500000,3.852154,11
0.5,12550000,3.852179,11
0.5,12600000,3.852219,11
0.5,12650000,3.852186,11
0.5,12700000,3.85219,11
0.5,12750000,3.852201,11
0.5,12800000,3.852193,11
0.5,12850000,3.852194,11
0.5,12900000,3.852196,11
0.5,12950000,3.852194,11
0.5,1.3e+07,3.852194,11
0.5,13050000,3.852195,11
0.5,13100000,3.852195,11
0.5,13150000,3.85227,11
0.5,13200000,3.849726,11
0.5,13250000,3.850197,11
0.5,13300000,3.849995,11
0.5,13350000,3.84999,11
0.5,13400000,3.850121,11
0.5,13450000,3.849932,11
0.5,13500000,3.878345,11
0.5,13550000,3.875592,11
0.5,13600000,3.877567,11
0.5,13650000,3.879293,11
0.5,13700000,3.879485,11
0.5,13750000,3.884292,11
0.5,13800000,3.891946,11
0.5,13850000,3.8923,11
0.5,13900000,3.892667,11
0.5,13950000,3.853318,11
0.5,1.4e+07,3.854833,11
0.5,14050000,3.854838,11
0.5,14100000,3.854838,11
0.5,14150000,3.854838,11
0.5,14200000,3.854838,11
0.5,14250000,3.854838,11
0.5,14300000,3.854838,11
0.5,14350000,3.854838,11
0.5,14400000,3.854838,11
0.5,14450000,3.854838,11
0.5,14500000,3.854838,11
0.5,14550000,3.854838,11
0.5,14600000,3.854838,11
0.5,14650000,3.854838,11
0.5,14700000,3.854838,11
0.5,14750000,3.849481,11
0.5,14800000,3.850064,11
0.5,14850000,3.850097,11
0.5,14900000,3.850091,11
0.5,14950000,3.850089,11
0.5,1.5e+07,3.850088,11
0.5,15050000,3.850088,11
0.5,15100000,3.850048,11
0.5,15150000,3.847054,11
0.5,15200000,3.839259,11
0.5,15250000,3.83884,11
0.5,15300000,3.838527,11
0.5,15350000,3.838226,11
0.5,15400000,3.83805,11
0.5,15450000,3.838522,11
0.5,15500000,3.853274,11
0.5,15550000,3.82275,11
0.5,15600000,3.822713,11
0.5,15650000,3.822713,11
0.5,15700000,3.822713,11
0.5,15750000,3.829405,11
0.5,15800000,3.859234,11
0.5,15850000,3.858996,11
0.5,15900000,3.858638,11
0.5,15950000,3.857913,11
0.5,1.6e+07,3.857478,11
0.5,16050000,3.861489,11
0.5,16100000,3.861795,11
0.5,16150000,3.852525,11
0.5,16200000,3.849244,11
0.5,16250000,3.862761,11
0.5,16300000,3.871038,11
0.5,16350000,3.8706,11
0.5,16400000,3.870587,11
0.5,16450000,3.860348,11
0.5,16500000,3.859172,11
0.5,16550000,3.850122,11
0.5,16600000,3.839032,11
0.5,16650000,3.84185,11
0.5,16700000,3.834373,11
0.5,16750000,3.835179,11
0.5,16800000,3.834907,11
0.5,16850000,3.834907,11
0.5,16900000,3.834806,11
0.5,16950000,3.837404,11
0.5,1.7e+07,3.837456,11
0.5,17050000,3.837462,11
0.5,17100000,3.837462,11
0.5,17150000,3.851201,11
0.5,17200000,3.851177,11
0.5,17250000,3.851177,11
0.5,17300000,3.851177,11
0.5,17350000,3.851177,11
0.5,17400000,3.851177,11
0.5,17450000,3.851177,11
0.5,17500000,3.851177,11
0.5,17550000,3.851178,11
0.5,17600000,3.851178,11
0.5,17650000,3.85118,11
0.5,17700000,3.852865,11
0.5,17750000,3.859889,11
0.5,17800000,3.859352,11
0.5,17850000,3.859404,11
0.5,17900000,3.859397,11
0.5,17950000,3.85545,11
0.5,1.8e+07,3.84853,11
0.5,18050000,3.848686,11
0.5,18100000,3.848866,11
0.5,18150000,3.848966,11
0.5,18200000,3.849001,11
0.5,18250000,3.848967,11
0.5,18300000,3.847554,11
0.5,18350000,3.838285,11
0.5,18400000,3.835338,11
0.5,18450000,3.835137,11
0.5,18500000,3.835126,11
0.5,18550000,3.835125,11
0.5,18600000,3.835125,11
0.5,18650000,3.835125,11
0.5,18700000,3.834883,11
0.5,18750000,3.8289,11
0.5,18800000,3.827867,11
0.5,18850000,3.827728,11
0.5,18900000,3.827698,11
0.5,18950000,3.827692,11
0.5,1.9e+07,3.82769,11
0.5,19050000,3.82769,11
0.5,19100000,3.82769,11
0.5,19150000,3.82769,11
0.5,19200000,3.82769,11
0.5,19250000,3.82769,11
0.5,19300000,3.827689,11
0.5,19350000,3.827681,11
0.5,19400000,3.827595,11
0.5,19450000,3.826968,11
0.5,19500000,3.825617,11
0.5,19550000,3.824832,11
0.5,19600000,3.824564,11
0.5,19650000,3.824481,11
0.5,19700000,3.824456,11
0.5,19750000,3.833477,11
0.5,19800000,3.851659,11
0.5,19850000,3.832863,11
0.5,19900000,3.831406,11
0.5,19950000,3.845497,11
0.5,2e+07,3.838259,11
0.5,20050000,3.840469,11
0.5,20100000,3.844967,11
0.5,20150000,3.881279,11
0.5,20200000,3.860194,11
0.5,20250000,3.860177,11
0.5,20300000,3.860178,11
0.5,20350000,3.856962,11
0.5,20400000,3.851924,11
0.5,20450000,3.851909,11
0.5,20500000,3.85191,11
0.5,20550000,3.85191,11
0.5,20600000,3.85191,11
0.5,20650000,3.865015,11
0.5,20700000,3.864932,11
0.5,20750000,3.86862,11
0.5,20800000,3.869017,11
0.5,20850000,3.869037,11
0.5,20900000,3.877154,11
0.5,20950000,3.874891,11
0.5,2.1e+07,3.886607,11
0.5,21050000,3.887577,11
0.5,21100000,3.887287,11
0.5,21150000,3.883265,11
0.5,21200000,3.870857,11
0.5,21250000,3.869048,11
0.5,21300000,3.868853,11
0.5,21350000,3.853882,11
0.5,21400000,3.854028,11
0.5,21450000,3.852753,11
0.5,21500000,3.854339,11
0.5,21550000,3.879103,11
0.5,21600000,3.883268,11
0.5,21650000,3.883195,11
0.5,21700000,3.883164,11
0.5,21750000,3.883235,11
0.5,21800000,3.899014,11
0.5,21850000,3.906015,11
0.5,21900000,3.906059,11
0.5,21950000,3.905987,11
0.5,2.2e+07,3.905972,11
0.5,22050000,3.905916,11
0.5,22100000,3.872449,11
0.5,22150000,3.86819,11
0.5,22200000,3.867211,11
0.5,22250000,3.867284,11
0.5,22300000,3.867242,11
0.5,22350000,3.867251,11
0.5,22400000,3.867248,11
0.5,22450000,3.867249,11
0.5,22500000,3.867249,11
0.5,22550000,3.867249,11
0.5,22600000,3.867252,11
0.5,22650000,3.867288,11
0.5,22700000,3.867626,11
0.5,22750000,3.86889,11
0.5,22800000,3.869664,11
0.5,22850000,3.869806,11
0.5,22900000,3.869825,11
0.5,22950000,3.869826,11
0.5,2.3e+07,3.869485,11
0.5,23050000,3.86222,11
0.5,23100000,3.853032,11
0.5,23150000,3.850274,11
0.5,23200000,3.849719,11
0.5,23250000,3.849602,11
0.5,23300000,3.849578,11
0.5,23350000,3.849584,11
0.5,23400000,3.890151,11
0.5,23450000,3.910384,11
0.5,23500000,3.910462,11
0.5,23550000,3.910463,11
0.5,23600000,3.910463,11
0.5,23650000,3.910463,11
0.5,23700000,3.910463,11
0.5,23750000,3.910463,11
0.5,23800000,3.910463,11
0.5,23850000,3.910463,11
0.5,23900000,3.954935,11
0.5,23950000,3.952443,11
0.5,2.4e+07,3.952041,11
0.5,24050000,3.95205,11
0.5,24100000,3.952056,11
0.5,24150000,3.952055,11
0.5,24200000,3.952055,11
0.5,24250000,3.952055,11
0.5,24300000,3.952055,11
0.5,24350000,3.952055,11
0.5,24400000,3.952055,11
0.5,24450000,3.952055,11
0.5,24500000,3.952055,11
0.5,24550000,3.952055,11
0.5,24600000,3.952055,11
0.5,24650000,3.955169,11
0.5,24700000,3.955186,11
0.5,24750000,3.955209,11
0.5,24800000,3.955186,11
0.5,24850000,3.955182,11
0.5,24900000,3.955182,11
0.5,24950000,3.955182,11
0.5,2.5e+07,3.955183,11
1,50000,2.686122,11
1,1e+05,2.974253,11
1,150000,2.533685,11
1,2e+05,3.436765,11
1,250000,3.685198,11
1,3e+05,3.436569,11
1,350000,3.339573,11
1,4e+05,3.166107,11
1,450000,3.294003,11
1,5e+05,3.258369,11
1,550000,3.267247,11
1,6e+05,3.267247,11
1,650000,3.249802,11
1,7e+05,3.210227,11
1,750000,3.210221,11
1,8e+05,3.417523,11
1,850000,3.366099,11
1,9e+05,3.315906,11
1,950000,3.27464,11
1,1e+06,3.322057,11
1,1050000,3.239356,11
1,1100000,3.386526,11
1,1150000,3.579933,11
1,1200000,3.613977,11
1,1250000,3.575612,11
1,1300000,3.517185,11
1,1350000,3.517185,11
1,1400000,3.442967,11
1,1450000,3.49137,11
1,1500000,3.577865,11
1,1550000,3.592072,11
1,1600000,3.86845,11
1,1650000,3.929537,11
1,1700000,3.92303,11
1,1750000,3.904039,11
1,1800000,3.714966,11
1,1850000,3.578486,11
1,1900000,3.490232,11
1,1950000,3.490125,11
1,2e+06,3.486372,11
1,2050000,3.481076,11
1,2100000,3.462722,11
1,2150000,3.4845,11
1,2200000,3.385703,11
1,2250000,3.38439,11
1,2300000,3.493457,11
1,2350000,3.493112,11
1,2400000,3.494369,11
1,2450000,3.499101,11
1,2500000,3.499108,11
1,2550000,3.406678,11
1,2600000,3.413584,11
1,2650000,3.438533,11
1,2700000,3.439142,11
1,2750000,3.407308,11
1,2800000,3.408288,11
1,2850000,3.408288,11
1,2900000,3.408288,11
1,2950000,3.405753,11
1,3e+06,3.405755,11
1,3050000,3.405755,11
1,3100000,3.40577,11
1,3150000,3.407023,11
1,3200000,3.414033,11
1,3250000,3.426642,11
1,3300000,3.422293,11
1,3350000,3.411936,11
1,3400000,3.370733,11
1,3450000,3.3723,11
1,3500000,3.279368,11
1,3550000,3.28334,11
1,3600000,3.283397,11
1,3650000,3.289664,11
1,3700000,3.289852,11
1,3750000,3.224764,11
1,3800000,3.224765,11
1,3850000,3.224765,11
1,3900000,3.22784,11
1,3950000,3.815261,11
1,4e+06,3.815492,11
1,4050000,3.817851,11
1,4100000,3.817847,11
1,4150000,3.817444,11
1,4200000,3.830038,11
1,4250000,3.865733,11
1,4300000,3.861109,11
1,4350000,3.861109,11
1,4400000,3.861109,11
1,4450000,3.86983,11
1,4500000,3.872114,11
1,4550000,3.868058,11
1,4600000,3.957267,11
1,4650000,3.929488,11
1,4700000,3.929466,11
1,4750000,3.789741,11
1,4800000,3.794065,11
1,4850000,3.783345,11
1,4900000,3.794672,11
1,4950000,3.716805,11
1,5e+06,3.783492,11
1,5050000,3.774416,11
1,5100000,3.773176,11
1,5150000,3.763979,11
1,5200000,3.69877,11
1,5250000,3.507979,11
1,5300000,3.494752,11
1,5350000,3.49473,11
1,5400000,3.55944,11
1,5450000,3.436476,11
1,5500000,3.436485,11
1,5550000,3.436485,11
1,5600000,3.402219,11
1,5650000,3.411319,11
1,5700000,3.138725,11
1,5750000,3.138722,11
1,5800000,3.138633,11
1,5850000,3.906912,11
1,5900000,3.909565,11
1,5950000,3.909565,11
1,6e+06,3.909552,11
1,6050000,3.8394,11
1,6100000,3.916051,11
1,6150000,3.714801,11
1,6200000,3.714801,11
1,6250000,3.714801,11
1,6300000,3.89708,11
1,6350000,3.897079,11
1,6400000,3.897079,11
1,6450000,3.897079,11
1,6500000,3.897079,11
1,6550000,3.909303,11
1,6600000,3.911143,11
1,6650000,3.604224,11
1,6700000,3.640216,11
1,6750000,3.640349,11
1,6800000,3.746563,11
1,6850000,3.749002,11
1,6900000,3.734941,11
1,6950000,3.657158,11
1,7e+06,3.656973,11
1,7050000,3.677635,11
1,7100000,3.649402,11
1,7150000,3.616065,11
1,7200000,3.59653,11
1,7250000,3.596102,11
1,7300000,3.669316,11
1,7350000,3.570291,11
1,7400000,3.839353,11
1,7450000,3.48242,11
1,7500000,3.674384,11
1,7550000,3.658793,11
1,7600000,3.660315,11
1,7650000,3.610706,11
1,7700000,3.659773,11
1,7750000,3.495585,11
1,7800000,3.76925,11
1,7850000,3.628345,11
1,7900000,3.646303,11
1,7950000,3.64758,11
1,8e+06,3.33032,11
1,8050000,3.0919,11
1,8100000,2.889612,11
1,8150000,2.792379,11
1,8200000,2.902381,11
1,8250000,3.383327,11
1,8300000,3.583519,11
1,8350000,3.55957,11
1,8400000,3.554145,11
1,8450000,3.478816,11
1,8500000,3.50835,11
1,8550000,3.50835,11
1,8600000,3.382966,11
1,8650000,3.412773,11
1,8700000,3.419917,11
1,8750000,3.42126,11
1,8800000,3.489744,11
1,8850000,3.446809,11
1,8900000,3.446986,11
1,8950000,3.446987,11
1,9e+06,3.460665,11
1,9050000,3.261603,11
1,9100000,3.26316,11
1,9150000,3.261932,11
1,9200000,3.261457,11
1,9250000,3.27429,11
1,9300000,3.394047,11
1,9350000,3.308655,11
1,9400000,3.376836,11
1,9450000,3.408971,11
1,9500000,3.414417,11
1,9550000,3.414417,11
1,9600000,3.387252,11
1,9650000,3.373821,11
1,9700000,3.374732,11
1,9750000,3.374716,11
1,9800000,3.375835,11
1,9850000,3.375816,11
1,9900000,4.027145,11
1,9950000,4.027155,11
1,1e+07,4.02681,11
1,10050000,3.975115,11
1,10100000,3.965838,11
1,10150000,3.964293,11
1,10200000,3.944487,11
1,10250000,3.9448,11
1,10300000,3.9334,11
1,10350000,3.963788,11
1,10400000,3.963778,11
1,10450000,3.963778,11
1,10500000,3.963778,11
1,10550000,3.963778,11
1,10600000,3.963778,11
1,10650000,3.887786,11
1,10700000,3.887441,11
1,10750000,3.90246,11
1,10800000,3.90325,11
1,10850000,3.87353,11
1,10900000,3.880582,11
1,10950000,3.880937,11
1,1.1e+07,3.880984,11
1,11050000,3.880991,11
1,11100000,3.880992,11
1,11150000,3.880992,11
1,11200000,3.880993,11
1,11250000,3.880993,11
1,11300000,3.880995,11
1,11350000,3.880999,11
1,11400000,3.882804,11
1,11450000,3.884405,11
1,11500000,3.959466,11
1,11550000,3.881771,11
1,11600000,3.88161,11
1,11650000,3.839004,11
1,11700000,3.838838,11
1,11750000,3.846847,11
1,11800000,3.845741,11
1,11850000,3.791007,11
1,11900000,3.807108,11
1,11950000,3.807137,11
1,1.2e+07,3.817581,11
1,12050000,3.866082,11
1,12100000,3.860018,11
1,12150000,3.902253,11
1,12200000,3.902269,11
1,12250000,3.919227,11
1,12300000,3.921773,11
1,12350000,3.921773,11
1,12400000,3.922685,11
1,12450000,3.922685,11
1,12500000,3.922685,11
1,12550000,3.922318,11
1,12600000,3.922317,11
1,12650000,3.916835,11
1,12700000,3.910668,11
1,12750000,3.910103,11
1,12800000,3.910027,11
1,12850000,3.910006,11
1,12900000,3.910002,11
1,12950000,3.913178,11
1,1.3e+07,3.927299,11
1,13050000,3.927299,11
1,13100000,3.935834,11
1,13150000,3.936528,11
1,13200000,3.936104,11
1,13250000,3.93664,11
1,13300000,3.93664,11
1,13350000,3.93664,11
1,13400000,3.93664,11
1,13450000,3.91254,11
1,13500000,3.912548,11
1,13550000,3.89502,11
1,13600000,3.824106,11
1,13650000,3.422711,11
1,13700000,3.423034,11
1,13750000,3.306266,11
1,13800000,3.306266,11
1,13850000,3.151745,11
1,13900000,3.143956,11
1,13950000,3.641801,11
1,1.4e+07,3.641801,11
1,14050000,3.641801,11
1,14100000,3.6418,11
1,14150000,3.972774,11
1,14200000,3.809086,11
1,14250000,3.779061,11
1,14300000,3.776387,11
1,14350000,3.779975,11
1,14400000,3.787047,11
1,14450000,3.877282,11
1,14500000,3.856605,11
1,14550000,3.856605,11
1,14600000,3.843609,11
1,14650000,3.823962,11
1,14700000,3.820016,11
1,14750000,3.807047,11
1,14800000,3.891119,11
1,14850000,3.895098,11
1,14900000,3.875735,11
1,14950000,3.900508,11
1,1.5e+07,3.900463,11
1,15050000,3.938479,11
1,15100000,3.943492,11
1,15150000,3.901915,11
1,15200000,3.901939,11
1,15250000,3.93855,11
1,15300000,3.941621,11
1,15350000,3.946329,11
1,15400000,3.946327,11
1,15450000,3.946272,11
1,15500000,3.9465,11
1,15550000,3.946607,11
1,15600000,3.946601,11
1,15650000,3.940795,11
1,15700000,3.939527,11
1,15750000,3.948637,11
1,15800000,3.949092,11
1,15850000,3.289818,11
1,15900000,3.268298,11
1,15950000,3.26805,11
1,1.6e+07,3.205748,11
1,16050000,3.205894,11
1,16100000,3.205894,11
1,16150000,3.205888,11
1,16200000,3.20353,11
1,16250000,3.191506,11
1,16300000,3.194281,11
1,16350000,3.199769,11
1,16400000,3.200584,11
1,16450000,3.200828,11
1,16500000,3.16877,11
1,16550000,3.172814,11
1,16600000,3.171781,11
1,16650000,3.172958,11
1,16700000,3.218759,11
1,16750000,3.100572,11
1,16800000,3.567518,11
1,16850000,3.678634,11
1,16900000,3.822048,11
1,16950000,3.845216,11
1,1.7e+07,3.845319,11
1,17050000,3.845119,11
1,17100000,3.833243,11
1,17150000,4.070105,11
1,17200000,4.070136,11
1,17250000,4.045668,11
1,17300000,4.045668,11
1,17350000,3.680044,11
1,17400000,3.679557,11
1,17450000,3.654743,11
1,17500000,3.66183,11
1,17550000,3.664443,11
1,17600000,3.664376,11
1,17650000,3.699218,11
1,17700000,3.694955,11
1,17750000,3.694956,11
1,17800000,3.694956,11
1,17850000,3.694955,11
1,17900000,3.694516,11
1,17950000,3.682178,11
1,1.8e+07,3.681416,11
1,18050000,3.690328,11
1,18100000,3.670311,11
1,18150000,3.672276,11
1,18200000,3.671565,11
1,18250000,3.671565,11
1,18300000,3.671565,11
1,18350000,3.674705,11
1,18400000,3.681957,11
1,18450000,3.682185,11
1,18500000,3.682141,11
1,18550000,3.728655,11
1,18600000,3.712342,11
1,18650000,3.531721,11
1,18700000,3.531721,11
1,18750000,3.535023,11
1,18800000,3.457034,11
1,18850000,3.471078,11
1,18900000,3.458162,11
1,18950000,3.420844,11
1,1.9e+07,3.425537,11
1,19050000,3.414993,11
