"speciesType","N","feedingRange","sd","se","ci","z"
"Mutant",1589,0.329414003146633,0.0533205298089197,0.0013376192415757,0.00262368527055265,1.6
"Invader",417,0.412863952038369,0.1088938062287,0.00533255263357661,0.0104821075513526,1.7
"Mutant",3378,0.332835704854944,0.0525237346805371,0.000903703108714828,0.00177186060188433,1.7
"Invader",185,0.43166132972973,0.167179161964708,0.0122912564385843,0.0242499181445871,1.8
"Mutant",1515,0.354476252145214,0.106108431946861,0.00272611128280174,0.00534735480704332,1.8
"Invader",74,0.342915189189189,0.0452987099104683,0.00526586806523318,0.0104948599193249,1.9
"Mutant",436,0.308849713302752,0.0173378055187204,0.000830330292694137,0.00163195808388761,1.9
"Invader",97,0.395732886597938,0.0945102101155254,0.00959605794067713,0.0190480244647046,2
"Mutant",874,0.331416082379863,0.0563861468323789,0.00190728986762196,0.00374340934752387,2
"Invader",191,0.430063596858639,0.133234145098334,0.00964048439510005,0.0190161271574788,2.1
"Mutant",2022,0.343785359050445,0.066407572901661,0.00147681818712014,0.00289624498431011,2.1
"Invader",222,0.423632468468468,0.14223622185877,0.00954627015712792,0.0188133717719464,2.2
"Mutant",2421,0.339134213548121,0.069365443477671,0.00140976191064824,0.00276446520903269,2.2
"Invader",175,0.405518622857143,0.125156844085596,0.00946096812366205,0.0186730317974768,2.3
"Mutant",2233,0.337641553963278,0.0624118782921575,0.00132075690955272,0.00259004048422838,2.3
"Invader",78,0.360973205128205,0.0752059493977339,0.00851539693340947,0.0169563215721284,2.4
"Mutant",766,0.323473856396867,0.0407995838208654,0.00147414888483768,0.00289385718796733,2.4
"Invader",76,0.354719434210526,0.0525091531526547,0.006023212952719,0.0119988554971257,2.5
"Mutant",687,0.318684595342067,0.0332774987575984,0.00126961576759449,0.00249279928890101,2.5
"Invader",271,0.453239062730627,0.159660219115168,0.00969866760885729,0.0190946303147378,2.6
"Mutant",4899,0.348056698714023,0.0708847386162495,0.00101274246943063,0.00198542939116371,2.6
"Invader",171,0.431473415204678,0.123615749248309,0.00945313261058669,0.0186606417127493,2.7
"Mutant",2984,0.340833365951743,0.0594496744811016,0.00108830361450385,0.00213390172220037,2.7
"Invader",144,0.469262861111111,0.189067714601029,0.0157556428834191,0.0311440563610225,2.8
"Mutant",2556,0.355514158841941,0.0970577822328932,0.00191977326231618,0.00376446975767035,2.8
"Invader",154,0.445444025974026,0.145785028739133,0.0117476923969094,0.0232086273229949,2.9
"Mutant",3249,0.348585745152355,0.0743753687294602,0.00130483103034141,0.00255837519586056,2.9
"Invader",86,0.387839220930233,0.0823299133211512,0.00887786287101843,0.0176515698334295,3
"Mutant",1142,0.326439686514886,0.0519808475081111,0.00153819113512591,0.00301800064128699,3
"Invader",124,0.412872129032258,0.114834189078783,0.0103124146062473,0.0204127924083269,3.1
"Mutant",2693,0.34454343557371,0.0714690539729645,0.0013772090145679,0.00270049424224681,3.1
"Invader",81,0.407704592592593,0.108806335275086,0.0120895928083429,0.024059056425744,3.2
"Mutant",1044,0.325572289272031,0.0460455401272834,0.00142507369091349,0.00279633809618834,3.2
"Invader",54,0.423292574074074,0.133347923335572,0.0181463539128845,0.0363969766903888,3.3
"Mutant",1076,0.340544767657993,0.0636951205809757,0.00194178002159198,0.00381010870494232,3.3
"Invader",99,0.414124636363636,0.107193160817136,0.0107733180158384,0.0213792989795012,3.4
"Mutant",1400,0.331340304285714,0.0515385482475971,0.00137742564110162,0.00270204232341786,3.4
"Invader",68,0.387025970588235,0.0722327241280179,0.00875950444723292,0.0174840440537986,3.5
"Mutant",1314,0.323810629375951,0.0361323819560038,0.000996779069200624,0.00195545364626007,3.5
"Invader",101,0.447415356435644,0.138270737532971,0.013758452616307,0.0272963781297089,3.6
"Mutant",2800,0.346833678214286,0.0718571511229809,0.00135797251280709,0.00266272864580036,3.6
"Invader",104,0.452915269230769,0.16157077170871,0.0158433176494031,0.0314214838283176,3.7
"Mutant",2424,0.335926548267327,0.0585022036210969,0.00118824478615875,0.00233008092444144,3.7
"Invader",39,0.389705794871795,0.103951271945126,0.0166455252622635,0.0336971041961755,3.8
"Mutant",813,0.324863878228782,0.0417996374821198,0.00146597728975151,0.00287755184911666,3.8
"Invader",32,0.392129375,0.106621059224911,0.0188481184988067,0.0384409911175892,3.9
"Mutant",677,0.332795828655835,0.0494661549707965,0.00190113877386972,0.00373284690697983,3.9
"Invader",69,0.423206028985507,0.103569824485702,0.0124683416746546,0.0248801884382253,4
"Mutant",2200,0.335806318181818,0.0552430699556366,0.00117778620882248,0.00230968982894916,4
"Invader",81,0.416423382716049,0.119864126957314,0.0133182363285905,0.0265041349531501,4.1
"Mutant",2627,0.338269964217739,0.0659999304259039,0.00128769628078335,0.0025250021373866,4.1
"Invader",74,0.435573391891892,0.109070826212009,0.0126792260029836,0.0252696609824541,4.2
"Mutant",1917,0.328033055294731,0.0434990079687121,0.000993500971628645,0.00194845697790933,4.2
"Invader",47,0.431242574468085,0.134362883604802,0.0195988408746471,0.0394504205404993,4.3
"Mutant",2636,0.343874879742033,0.0659454830666835,0.00128443564966303,0.00251860450413811,4.3
"Invader",110,0.473152372727273,0.175514199118421,0.0167346222740817,0.0331674773002499,4.4
"Mutant",4742,0.349893793757908,0.0748603492177567,0.00108710395038678,0.00213122868486107,4.4
"Invader",83,0.482955060240964,0.20445071915819,0.0224413818927588,0.0446430574470537,4.5
"Mutant",4826,0.354400334231247,0.0899646769068607,0.00129502563637633,0.00253884047884236,4.5
"Invader",83,0.447778253012048,0.148047373899234,0.0162503104394664,0.0323270441164607,4.6
"Mutant",3846,0.343435592823713,0.0689454149878862,0.00111173364728679,0.00217964403392861,4.6
"Invader",102,0.463684941176471,0.170717650622587,0.0169035662306704,0.0335321283922944,4.7
"Mutant",3903,0.342625389187804,0.0641941523171826,0.00102753398015813,0.00201455448706486,4.7
"Invader",32,0.43461565625,0.142873456244105,0.0252566974404415,0.0515113740413461,4.8
"Mutant",1657,0.34519835968618,0.0745981414101748,0.00183259607927446,0.00359444945136172,4.8
"Invader",93,0.457989677419355,0.130622467420438,0.0135449188961493,0.026901378083855,4.9
"Mutant",4618,0.34652123798181,0.0642602317947485,0.000945617113806385,0.00185386148112863,4.9
"Invader",52,0.4787135,0.187297032767395,0.0259734252071193,0.0521438269053249,5
"Mutant",3922,0.354391003824579,0.0744299392374077,0.00118848545142629,0.00233010795295833,5
"Invader",1595,0.326606898432602,0.0420334947173566,0.00105248315965173,0.00206439661561676,0.1
"Mutant",838,0.343290169451074,0.0626574806184413,0.00216446675223709,0.00424842026009239,0.1
"Invader",1236,0.349420409385113,0.060911096105338,0.00173255559523423,0.0033990777859472,0.2
"Mutant",925,0.332480014054054,0.0530030965442188,0.00174273107918353,0.00342017019264301,0.2
"Invader",335,0.341844214925373,0.0647417916306961,0.00353722194036231,0.00695804084994767,0.3
"Mutant",358,0.337837069832402,0.0639851722754011,0.00338172143492681,0.00665059889839954,0.3
"Invader",408,0.33980837745098,0.0523151008160201,0.00258998342667797,0.0050914146408561,0.4
"Mutant",416,0.314774348557692,0.032620966555471,0.00159937447133273,0.00314388516036025,0.4
"Invader",528,0.353487554924242,0.0766900738428615,0.00333750707240867,0.00655645130281801,0.5
"Mutant",782,0.326807189258312,0.0518152409491372,0.00185290923344552,0.00363727212136712,0.5
"Invader",275,0.338729905454545,0.0527167456180014,0.00317893937060951,0.00625824960032186,0.6
"Mutant",436,0.318991584862385,0.0384303580847124,0.00184048035619994,0.00361733977667034,0.6
"Invader",322,0.372415878881988,0.0873878556352324,0.00486993479891953,0.00958102063773104,0.7
"Mutant",773,0.331630554980595,0.0564735446776836,0.00203121222176825,0.00398735412257836,0.7
"Invader",321,0.355475277258567,0.0586148845200156,0.00327156382590373,0.00643649094301682,0.8
"Mutant",597,0.314677855946399,0.0281570966851032,0.00115239325200213,0.0022632453355354,0.8
"Invader",308,0.367673922077922,0.0833143163564059,0.00474727375965833,0.00934131163758164,0.9
"Mutant",876,0.318457939497717,0.0301483969079768,0.00101861993447717,0.00199922379344496,0.9
"Invader",216,0.365011833333333,0.0844702730991315,0.00574747409795601,0.011328611250003,1
"Mutant",584,0.329462864726027,0.0582467546270496,0.00241026785606617,0.00473386580016338,1
"Invader",327,0.383079422018349,0.092228265768549,0.00510023475105048,0.0100335261816423,1.1
"Mutant",966,0.320841734989648,0.0354345616969518,0.00114008833456712,0.00223733822675541,1.1
"Invader",149,0.34797789261745,0.0560121857749337,0.00458869705248682,0.00906782746179827,1.2
"Mutant",453,0.318374463576159,0.0323923322938479,0.00152192453351952,0.00299092599071152,1.2
"Invader",136,0.368736316176471,0.0951687776983764,0.00816065536250675,0.0161392650876406,1.3
"Mutant",635,0.318723718110236,0.0393244854193029,0.00156054460183605,0.00306446136155921,1.3
"Invader",335,0.416475868656716,0.131220138440013,0.00716932202548631,0.0141027157359127,1.4
"Mutant",1930,0.340307893264249,0.0717876332780665,0.00163407122003866,0.00320473154931301,1.4
"Invader",145,0.355412517241379,0.0632859601979933,0.00525561293264704,0.0103881134783261,1.5
"Mutant",699,0.317845367668097,0.0312783912832817,0.00118305741082005,0.00232277760050921,1.5
"Invader",139,0.36869681294964,0.0674951949163112,0.0057248677134607,0.0113198012074655,1.6
"Mutant",786,0.321243276081425,0.0352902162444095,0.00125876032688148,0.00247093465369877,1.6
"Invader",107,0.357008878504673,0.0703935960750116,0.00680520579208553,0.0134919823691395,1.7
"Mutant",512,0.318559982421875,0.0377584115358168,0.00166870180273803,0.00327836030059292,1.7
"Invader",87,0.367573218390805,0.087732612713677,0.00940592338044027,0.0186983568292406,1.8
"Mutant",575,0.320808396521739,0.0343431114424685,0.00143220675186463,0.0028130050745556,1.8
"Invader",152,0.387908026315789,0.0932319471469262,0.00756210948048126,0.0149412077733283,1.9
"Mutant",1067,0.329319035613871,0.0475747585552239,0.00145644598679576,0.00285782646800122,1.9
"Invader",212,0.404752863207547,0.106686308334983,0.0073272457392485,0.0144439844421652,2
"Mutant",2063,0.336840384876394,0.05982775267401,0.0013172041054321,0.00258318888686046,2
"Invader",221,0.426588968325792,0.127316944467855,0.00856426447582652,0.0168785003236223,2.1
"Mutant",2966,0.342745188132165,0.0627697025801488,0.00115256253269554,0.0022599035796262,2.1
"Invader",112,0.400264446428571,0.108031688438698,0.0102080350472574,0.0202279029047008,2.2
"Mutant",974,0.333426520533881,0.0501820466633312,0.0016079364916282,0.00315542272109551,2.2
"Invader",118,0.481104127118644,0.206171572189739,0.0189796316290066,0.0375881658835616,2.3
"Mutant",1769,0.368013600904466,0.123572179753973,0.00293803382233434,0.00576238533341192,2.3
"Invader",64,0.37145775,0.0855303218625112,0.0106912902328139,0.021364838724088,2.4
"Mutant",814,0.326918755528256,0.0426553048925505,0.00149506766278658,0.00293464765694114,2.4
"Invader",105,0.385836904761905,0.0800667038002262,0.00781371020793893,0.0154948805634119,2.5
"Mutant",1117,0.319734338406446,0.0342283347308383,0.00102413965834294,0.00200945617284156,2.5
"Invader",85,0.439416388235294,0.166246719350667,0.0180319884697949,0.0358585865858287,2.6
"Mutant",962,0.339718250519751,0.0669174429247605,0.00215750495179871,0.00423396449896068,2.6
"Invader",96,0.417696770833333,0.130725326468293,0.0133420977627527,0.0264874129723733,2.7
"Mutant",1152,0.344146184895833,0.072105037495523,0.00212441504044977,0.00416816002770809,2.7
"Invader",177,0.439271548022599,0.131099769007403,0.00985406206465032,0.0194473303431776,2.8
"Mutant",2542,0.344988746656176,0.0692055048938812,0.00137262804604881,0.00269158361677802,2.8
"Invader",88,0.396552034090909,0.0972680841978887,0.0103688126147638,0.0206091378233498,2.9
"Mutant",1046,0.331703829827916,0.0525997867441209,0.00162636545530027,0.0031913139635711,2.9
"Invader",126,0.412272031746032,0.10497632136332,0.00935203400631954,0.0185088359740581,3
"Mutant",2018,0.341742149653122,0.0651099010147544,0.00144939398329312,0.00284246570065226,3
"Invader",66,0.384613863636364,0.0786420481881498,0.00968016696514789,0.0193326284056608,3.1
"Mutant",1115,0.333660225112108,0.0514792545140274,0.00154168204841452,0.00302492782304179,3.1
"Invader",52,0.385756480769231,0.0963244980802464,0.0133578044966023,0.0268169115144308,3.2
"Mutant",955,0.326548229319372,0.0474276612701309,0.00153472307768787,0.00301182305320544,3.2
"Invader",202,0.463250118811881,0.147919230128529,0.0104075607136828,0.0205220081617675,3.3
"Mutant",5269,0.349586972100968,0.0680691879149969,0.000937748698552732,0.00183837605551029,3.3
"Invader",110,0.4303469,0.12427835274189,0.0118494759992459,0.0234852762009182,3.4
"Mutant",3143,0.338947402163538,0.055679078628086,0.000993161439967941,0.00194731079344412,3.4
"Invader",87,0.441547850574713,0.148879805767631,0.0159615905947694,0.0317305919293251,3.5
"Mutant",2020,0.332201108415842,0.0503969707882589,0.00112131788283813,0.00219906096098906,3.5
"Invader",106,0.431493820754717,0.137559527660455,0.0133609624449143,0.0264923204083781,3.6
"Mutant",2366,0.341672851225697,0.0586436309994084,0.00120562843470429,0.00236419825454343,3.6
"Invader",73,0.45309095890411,0.178069403509671,0.0208414472673025,0.0415466658038723,3.7
"Mutant",2080,0.337754314903846,0.0567699221349869,0.00124476288659815,0.00244111159385453,3.7
"Invader",105,0.44299059047619,0.140203456400847,0.0136824563329223,0.0271328243626598,3.8
"Mutant",2846,0.342170947997189,0.0644758960779989,0.00120859262208709,0.00236980620421424,3.8
"Invader",72,0.426599916666667,0.133982968735913,0.0157900442927783,0.0314844540955739,3.9
"Mutant",2347,0.339973976565829,0.0610055509308373,0.00125925246225198,0.00246936347345446,3.9
"Invader",66,0.422078257575758,0.109581602544379,0.0134885628410922,0.026938520179673,4
"Mutant",2231,0.340397788435679,0.0581522042986274,0.00123116538480678,0.00241435022450466,4
"Invader",83,0.419164843373494,0.120114165554244,0.0131842424963407,0.0262276582597592,4.1
"Mutant",2351,0.342159177371331,0.0682622568769078,0.00140784333193321,0.00276074413190809,4.1
"Invader",83,0.452790987951807,0.113253722775133,0.01243121107149,0.0247296388721967,4.2
"Mutant",3467,0.341158917796366,0.0558284319605534,0.000948153187226458,0.00185899527618476,4.2
"Invader",64,0.489090515625,0.182809495880621,0.0228511869850776,0.0456644533970029,4.3
"Mutant",3088,0.352864772020725,0.0752646676521481,0.00135441733127205,0.00265565042159434,4.3
"Invader",80,0.4447185625,0.141990869513273,0.015875061820799,0.0315985201386257,4.4
"Mutant",3043,0.344954711140322,0.0622903370446106,0.00112919697126394,0.00221406633185415,4.4
"Invader",34,0.438842264705882,0.139567251124477,0.0239355861000771,0.0486973160740226,4.5
"Mutant",1695,0.338360719764012,0.0569372504968861,0.0013829664355065,0.00271250246739345,4.5
"Invader",83,0.457469156626506,0.16888183489261,0.0185371896326884,0.0368763753334667,4.6
"Mutant",3858,0.34938373120788,0.0783827057828503,0.00126194125863239,0.00247413582162884,4.6
"Invader",49,0.434352693877551,0.142391513057486,0.020341644722498,0.040899617906298,4.7
"Mutant",2396,0.341854229966611,0.062899545104184,0.00128500287026587,0.00251983278637124,4.7
"Invader",58,0.496445206896552,0.176984366907279,0.0232391858905312,0.0465356670478316,4.8
"Mutant",4046,0.349745285961443,0.0705186547656506,0.00110864136768596,0.00217354752864742,4.8
"Invader",56,0.505263767857143,0.226139277327933,0.0302191320519207,0.0605604939441775,4.9
"Mutant",3576,0.365594012304251,0.096066175328648,0.0016064667660536,0.00314968336565345,4.9
"Invader",85,0.502654847058824,0.177171303976077,0.0192169260419293,0.0382149648965379,5
"Mutant",4813,0.348017310824849,0.0697992153496994,0.0010061033838514,0.00197242251934141,5
"Invader",1401,0.337162846538187,0.0512265495986352,0.00136859842856081,0.00268472466331601,0.1
"Mutant",781,0.339957318822023,0.0572668905594965,0.00204917045592373,0.00402254210184201,0.1
"Invader",737,0.337524415196744,0.0539339330043136,0.00198668195638166,0.00390023891013228,0.2
"Mutant",404,0.326154237623762,0.0438429157278185,0.00218126658382109,0.00428808202764934,0.2
"Invader",417,0.339828606714628,0.0523048881410784,0.00256138139225155,0.0050348636157026,0.3
"Mutant",351,0.317614917378917,0.0314054849701042,0.00167630077587207,0.00329688970025836,0.3
"Invader",721,0.386432932038835,0.10239586645947,0.00381342134325239,0.00748675382078023,0.4
"Mutant",1423,0.345235766690091,0.0784448508690902,0.00207951468537391,0.00407924597239389,0.4
"Invader",259,0.331828783783784,0.0529322351983421,0.00328904905991143,0.00647679996816891,0.5
"Mutant",320,0.32413995625,0.0493853728423891,0.00276072626924385,0.00543153123057743,0.5
"Invader",346,0.356387673410405,0.0709316943748916,0.00381331151389484,0.00750026479000078,0.6
"Mutant",641,0.331083561622465,0.0555050122253586,0.0021923161738541,0.00430500207274768,0.6
"Invader",150,0.33907764,0.0622420612543075,0.00508204302040362,0.0100421839779009,0.7
