"z","N","turnover","sd","se","ci","replicate","fit","se.fit"
1.6,2500,0.0360090333849157,0.0988936707905874,0.00197787341581175,0.0038784391271258,91,0.0775347147309141,0.00140817384837798
1.7,2500,0.0693863643941198,0.133770683844589,0.00267541367689178,0.00524625539872881,91,0.0794823945464521,0.00147434131045557
1.8,2500,0.0769480550515876,0.168838125108125,0.0033767625021625,0.0066215399361254,91,0.0818370586929422,0.00149763660253812
1.9,2500,0.142213959798372,0.208985340450801,0.00417970680901602,0.00819604444774273,91,0.0848657214289132,0.00150331727733144
2,2500,0.120113357786005,0.187495191234802,0.00374990382469604,0.00735323787679851,91,0.0886302653145231,0.00154686033172631
2.1,2500,0.0283199187259249,0.0951301705680668,0.00190260341136134,0.00373084114232776,91,0.0929847365822687,0.00165527330952995
2.2,2500,0.117114600210591,0.196307128667571,0.00392614257335141,0.00769882685789119,91,0.0976205089389447,0.00178967599133098
2.3,2500,0.0609536140416171,0.154907344612159,0.00309814689224318,0.00607519876267086,91,0.102159066685349,0.00188512254979835
2.4,2500,0.0625510467963409,0.131315154076135,0.00262630308152271,0.00514995375823293,91,0.106276152965257,0.00191732727544606
2.5,2500,0.179413906538937,0.231873446579686,0.00463746893159372,0.00909367647663213,91,0.109815958944561,0.00192788434996846
2.6,2500,0.125928485219631,0.195470736225858,0.00390941472451717,0.00766602498952452,91,0.112845938149459,0.00198107743361355
2.7,2500,0.114910789733143,0.22919849969743,0.0045839699939486,0.00898876967553772,91,0.11562712494755,0.00208602809057065
2.8,2500,0.0570735221692652,0.12928386739424,0.00258567734788481,0.00507029019955935,91,0.11851590870458,0.00218695236025739
2.9,2500,0.159711125171698,0.251424125593025,0.0050284825118605,0.00986042037278882,91,0.121839894297886,0.00223368978487956
3,2500,0.192625029138732,0.224847101046817,0.00449694202093633,0.00881811532881013,91,0.125789311812434,0.00223924590336593
3.1,2500,0.221517197235169,0.26893818249527,0.0053787636499054,0.010547291463945,91,0.130349596744688,0.0022749860868104
3.2,2500,0.270628380035857,0.266258956682229,0.00532517913364458,0.0104422168505685,91,0.135288768958153,0.00239651463959034
3.3,2500,0.121012537919597,0.187280486757062,0.00374560973514124,0.00734481753765468,91,0.140208067478757,0.00256583920758123
3.4,2500,0.0682686333601039,0.148862663814038,0.00297725327628076,0.00583813681188068,91,0.144654156866122,0.00268323067534357
3.5,2500,0.324880702632421,0.297453597444276,0.00594907194888552,0.0116656168348239,91,0.148267302734457,0.00269280849235758
3.6,2500,0.119935213740508,0.213565347104434,0.00427130694208867,0.00837566440588505,91,0.150912753539289,0.00264556781385238
3.7,2500,0.0685673976831562,0.141043710786837,0.00282087421573674,0.00553149096577724,91,0.152737650845758,0.00265729096070095
3.8,2500,0.174259130193926,0.255022566623281,0.00510045133246562,0.0100015450208763,91,0.154126687813647,0.00277270740254215
3.9,2500,0.159036864246864,0.194991013058535,0.0038998202611707,0.00764721107466564,91,0.155577913693638,0.00290340318288644
4,2500,0.124161473700019,0.207659110555551,0.00415318221111102,0.00814403199966409,91,0.157550768694006,0.00293633744287041
4.1,2500,0.164993426126677,0.209754625916227,0.00419509251832454,0.0082262144962927,91,0.160335936462118,0.00285925926579991
4.2,2500,0.191429756871955,0.252994620717184,0.00505989241434368,0.00992201248166499,91,0.163975544661009,0.00279960760559432
4.3,2500,0.214882462843314,0.252517467249335,0.0050503493449867,0.00990329934598548,91,0.168245498801348,0.00292406987597004
4.4,2500,0.184150230588125,0.232131805301191,0.00464263610602382,0.00910380885989093,91,0.172705859344458,0.00321527352525145
4.5,2500,0.196143824086131,0.225902031754554,0.00451804063509108,0.00885948789088195,91,0.176818140615781,0.00344810215278666
4.6,2500,0.335746000241588,0.28960931860802,0.0057921863721604,0.011357977754189,91,0.180107071362413,0.00342601124133236
4.7,2500,0.346424547497566,0.288231232430551,0.00576462464861102,0.0113039315921999,91,0.182314082911983,0.00321712924407922
4.8,2500,0.244630570239874,0.263655532983646,0.00527311065967293,0.0103401150653243,91,0.183476022007906,0.00330662257876611
4.9,2500,0.234213254254084,0.2860310407412,0.005720620814824,0.0112176438705799,91,0.183886262979877,0.00421301638810187
5,2500,0.178895461172814,0.242798669058956,0.00485597338117913,0.00952214485076988,91,0.183945490658424,0.00579075697327836
0.1,2500,0.0696988433534877,0.136962340840582,0.00273924681681163,0.00537142667889936,92,0.0720305609044311,0.00226758194155117
0.2,2500,0.0367081075920535,0.122246507988966,0.00244493015977932,0.00479429710666609,92,0.0628149893673991,0.00143915361231836
0.3,2500,0.0265559777345193,0.105964481170946,0.00211928962341891,0.00415574410954211,92,0.0553239495343682,0.000997053558688479
0.4,2500,0.0376697184760619,0.122552606409231,0.00245105212818461,0.00480630175853527,92,0.0498158064330037,0.000879053801731955
0.5,2500,0.048588139672505,0.0986667282200919,0.00197333456440184,0.00386953883110095,92,0.0463828489318215,0.00088229829424884
0.6,2500,0.0713839913148427,0.131535423448732,0.00263070846897464,0.00515859234295081,92,0.0449733043698424,0.000877017183165332
0.7,2500,0.0703521753409989,0.146055823001481,0.00292111646002963,0.00572805735842319,92,0.0454536521072642,0.000846212889367039
0.8,2500,0.0686493275369282,0.116902035015349,0.00233804070030698,0.00458469609854256,92,0.0476303969896491,0.000827805855194662
0.9,2500,0.073046754901789,0.108298051726473,0.00216596103452946,0.00424726272014795,92,0.0512209879374938,0.000874512523755042
1,2500,0.107923222766226,0.150207899856244,0.00300415799712488,0.00589089464824779,92,0.0558084318944093,0.000995227766929132
1.1,2500,0.079688381443193,0.13043984569836,0.00260879691396721,0.00511562567400344,92,0.0608368522336577,0.00113384103804148
1.2,2500,0.0530334836628799,0.132299735474173,0.00264599470948347,0.00518856734176627,92,0.0656945049721939,0.00122599429640346
1.3,2500,0.0446659020288277,0.0948111263077018,0.00189622252615404,0.00371832877694794,92,0.0698751242581997,0.00125703910875344
1.4,2500,0.128483326097707,0.190189843900698,0.00380379687801397,0.00745891750472492,92,0.0731385613256988,0.00127244616381925
1.5,2500,0.14582396835191,0.206299878147487,0.00412599756294975,0.00809072524997883,92,0.0755744920429599,0.00132485452029905
1.6,2500,0.0532156666536078,0.109440982986373,0.00218881965972746,0.00429208651203042,92,0.0775347147309141,0.00140817384837798
1.7,2500,0.0792704884485999,0.130417357258119,0.00260834714516238,0.00511474371618103,92,0.0794823945464521,0.00147434131045557
1.8,2500,0.0421289814433932,0.0993426187724822,0.00198685237544964,0.00389604609231482,92,0.0818370586929422,0.00149763660253812
1.9,2500,0.141933974614996,0.216308103136168,0.00432616206272336,0.00848323056481715,92,0.0848657214289132,0.00150331727733144
2,2500,0.138838441558516,0.205833811836384,0.00411667623672769,0.00807244693345598,92,0.0886302653145231,0.00154686033172631
2.1,2500,0.0418030506095212,0.10334492738378,0.0020668985476756,0.00405300973005621,92,0.0929847365822687,0.00165527330952995
2.2,2500,0.117088031608914,0.200432646599352,0.00400865293198703,0.00786062255258393,92,0.0976205089389447,0.00178967599133098
2.3,2500,0.122340104931189,0.192760274123045,0.00385520548246091,0.00755972534276147,92,0.102159066685349,0.00188512254979835
2.4,2500,0.0949667425144515,0.174192571804874,0.00348385143609747,0.00683153209646045,92,0.106276152965257,0.00191732727544606
2.5,2500,0.0325383064647771,0.0921009052144817,0.00184201810428963,0.00361203858216525,92,0.109815958944561,0.00192788434996846
2.6,2500,0.0516679229215916,0.112680807528718,0.00225361615057436,0.00441914684025569,92,0.112845938149459,0.00198107743361355
2.7,2500,0.121106210260328,0.187179295323455,0.00374358590646909,0.00734084898423466,92,0.11562712494755,0.00208602809057065
2.8,2500,0.246471907542062,0.266830129081154,0.00533660258162309,0.010464617246495,92,0.11851590870458,0.00218695236025739
2.9,2500,0.161833224292048,0.237332797305695,0.0047466559461139,0.00930778279198261,92,0.121839894297886,0.00223368978487956
3,2500,0.0325289019597534,0.0970232850139842,0.00194046570027968,0.00380508582432284,92,0.125789311812434,0.00223924590336593
3.1,2500,0.110446759819128,0.180689869663509,0.00361379739327018,0.00708634490737212,92,0.130349596744688,0.0022749860868104
3.2,2500,0.0589989741785562,0.113057301335933,0.00226114602671865,0.00443391227773363,92,0.135288768958153,0.00239651463959034
3.3,2500,0.188080555784085,0.229899563431222,0.00459799126862443,0.00901626418548977,92,0.140208067478757,0.00256583920758123
3.4,2500,0.120149871992473,0.188882421278828,0.00377764842557656,0.00740764264545623,92,0.144654156866122,0.00268323067534357
3.5,2500,0.0714653238265003,0.139021128586115,0.0027804225717223,0.00545216878183568,92,0.148267302734457,0.00269280849235758
3.6,2500,0.185485309023622,0.218831725825772,0.00437663451651545,0.00858220269218605,92,0.150912753539289,0.00264556781385238
3.7,2500,0.0852115593453674,0.179271889435891,0.00358543778871782,0.00703073416957343,92,0.152737650845758,0.00265729096070095
3.8,2500,0.102738676476602,0.144842144824568,0.00289684289649136,0.00568045899452943,92,0.154126687813647,0.00277270740254215
3.9,2500,0.163353945409596,0.227864949993118,0.00455729899986236,0.00893647015717802,92,0.155577913693638,0.00290340318288644
4,2500,0.10386494848289,0.215039531768961,0.00430079063537922,0.00843347938471842,92,0.157550768694006,0.00293633744287041
4.1,2500,0.175306290238829,0.233492221821972,0.00466984443643944,0.00915716204843379,92,0.160335936462118,0.00285925926579991
4.2,2500,0.160069502100926,0.230801439180209,0.00461602878360419,0.00905163419617616,92,0.163975544661009,0.00279960760559432
4.3,2500,0.169875748200888,0.252233437897856,0.00504466875795711,0.00989216020491383,92,0.168245498801348,0.00292406987597004
4.4,2500,0.0501017896740343,0.122187369104131,0.00244374738208262,0.00479197778164716,92,0.172705859344458,0.00321527352525145
4.5,2500,0.195585254320843,0.250274238422367,0.00500548476844734,0.00981532378208886,92,0.176818140615781,0.00344810215278666
4.6,2500,0.0943183145612557,0.172014222721472,0.00344028445442945,0.00674610100415636,92,0.180107071362413,0.00342601124133236
4.7,2500,0.184935270450373,0.229718165064896,0.00459436330129792,0.00900915005456582,92,0.182314082911983,0.00321712924407922
4.8,2500,0.246582839302081,0.258974416478678,0.00517948832957356,0.010156529753278,92,0.183476022007906,0.00330662257876611
4.9,2500,0.206631650214251,0.231117525767162,0.00462235051534324,0.00906403056670822,92,0.183886262979877,0.00421301638810187
5,2500,0.164226419985244,0.228587292771124,0.00457174585542248,0.00896479919452711,92,0.183945490658424,0.00579075697327836
0.1,2500,0.0715491125577473,0.146767301512557,0.00293534603025115,0.00575596031796961,93,0.0720305609044311,0.00226758194155117
0.2,2500,0.0228906084208638,0.0698583156205939,0.00139716631241188,0.00273972259793801,93,0.0628149893673991,0.00143915361231836
0.3,2500,0.0555244639330398,0.138405824087898,0.00276811648175796,0.00542803760112508,93,0.0553239495343682,0.000997053558688479
0.4,2500,0.0587487618693656,0.107991808535316,0.00215983617070633,0.00423525239061419,93,0.0498158064330037,0.000879053801731955
0.5,2500,0.0328176785804495,0.105447587890854,0.00210895175781707,0.00413547244699757,93,0.0463828489318215,0.00088229829424884
0.6,2500,0.0267490876306356,0.0865523101286279,0.00173104620257256,0.00339443225701303,93,0.0449733043698424,0.000877017183165332
0.7,2500,0.0548743075929918,0.111207378638438,0.00222414757276877,0.00436136150158423,93,0.0454536521072642,0.000846212889367039
0.8,2500,0.0319193139282458,0.0880206205519912,0.00176041241103982,0.00345201685824396,93,0.0476303969896491,0.000827805855194662
0.9,2500,0.106599173708988,0.158651805336553,0.00317303610673106,0.00622205005120508,93,0.0512209879374938,0.000874512523755042
1,2500,0.0430835550723786,0.100613282897931,0.00201226565795862,0.00394587934678073,93,0.0558084318944093,0.000995227766929132
1.1,2500,0.0792603407222293,0.134122911713771,0.00268245823427542,0.00526006916798804,93,0.0608368522336577,0.00113384103804148
1.2,2500,0.0370462794377965,0.0943532648062226,0.00188706529612445,0.00370037223890111,93,0.0656945049721939,0.00122599429640346
1.3,2500,0.0656262608031803,0.143034885494844,0.00286069770989688,0.00560958140204824,93,0.0698751242581997,0.00125703910875344
1.4,2500,0.0943929954032895,0.156579373789929,0.00313158747579857,0.00614077286193238,93,0.0731385613256988,0.00127244616381925
1.5,2500,0.0476172773339492,0.105417767855681,0.00210835535711362,0.00413430295667265,93,0.0755744920429599,0.00132485452029905
1.6,2500,0.0803588188007383,0.134796920465431,0.00269593840930863,0.00528650262822434,93,0.0775347147309141,0.00140817384837798
1.7,2500,0.102456781802649,0.19158917004991,0.00383178340099819,0.00751379666175615,93,0.0794823945464521,0.00147434131045557
1.8,2500,0.0962255146985797,0.171100642554095,0.0034220128510819,0.00671027196637671,93,0.0818370586929422,0.00149763660253812
1.9,2500,0.0812907138681752,0.151025412131097,0.00302050824262193,0.005922956069048,93,0.0848657214289132,0.00150331727733144
2,2500,0.182631248663617,0.234784728480812,0.00469569456961625,0.00920785192936997,93,0.0886302653145231,0.00154686033172631
2.1,2500,0.0724255042016807,0.165615672308358,0.00331231344616716,0.00649516089766906,93,0.0929847365822687,0.00165527330952995
2.2,2500,0.051098235424706,0.123336396217488,0.00246672792434977,0.00483704064238382,93,0.0976205089389447,0.00178967599133098
2.3,2500,0.104256977989331,0.18560235410222,0.0037120470820444,0.00727900407055393,93,0.102159066685349,0.00188512254979835
2.4,2500,0.169950978618904,0.24751076023749,0.00495021520474981,0.00970694493606664,93,0.106276152965257,0.00191732727544606
2.5,2500,0.133408067893579,0.197055671373701,0.00394111342747401,0.00772818341121326,93,0.109815958944561,0.00192788434996846
2.6,2500,0.12996483600335,0.209306567854758,0.00418613135709517,0.00820864243224723,93,0.112845938149459,0.00198107743361355
2.7,2500,0.130089765953001,0.21355020856517,0.00427100417130339,0.00837507069849671,93,0.11562712494755,0.00208602809057065
2.8,2500,0.0662151800813566,0.160139254490788,0.00320278508981576,0.00628038524043687,93,0.11851590870458,0.00218695236025739
2.9,2500,0.0659102010820277,0.146780678872254,0.00293561357744509,0.00575648495493426,93,0.121839894297886,0.00223368978487956
3,2500,0.095256138105101,0.153416453541713,0.00306832907083425,0.0060167285874243,93,0.125789311812434,0.00223924590336593
3.1,2500,0.0818012361494714,0.125056969102048,0.00250113938204095,0.00490451854206333,93,0.130349596744688,0.0022749860868104
3.2,2500,0.0991436356454004,0.176109817110483,0.00352219634220965,0.00690672314913477,93,0.135288768958153,0.00239651463959034
3.3,2500,0.241324463249169,0.272562381617931,0.00545124763235863,0.010689426299971,93,0.140208067478757,0.00256583920758123
3.4,2500,0.0690066602712733,0.167896489876933,0.00335792979753866,0.00658461062715204,93,0.144654156866122,0.00268323067534357
3.5,2500,0.113955652125652,0.192510891651205,0.00385021783302411,0.00754994499252599,93,0.148267302734457,0.00269280849235758
3.6,2500,0.178823194394185,0.249206478164427,0.00498412956328853,0.00977344806719548,93,0.150912753539289,0.00264556781385238
3.7,2500,0.226174223390988,0.279958479619253,0.00559916959238505,0.0109794885015969,93,0.152737650845758,0.00265729096070095
3.8,2500,0.165014701017936,0.211165454517222,0.00422330909034444,0.00828154475963538,93,0.154126687813647,0.00277270740254215
3.9,2500,0.22005256477097,0.256171620254936,0.00512343240509872,0.0100466089216148,93,0.155577913693638,0.00290340318288644
4,2500,0.178244262854449,0.247677396836946,0.00495354793673892,0.00971348013596542,93,0.157550768694006,0.00293633744287041
4.1,2500,0.124400121428279,0.178248692842209,0.00356497385684417,0.00699060616469755,93,0.160335936462118,0.00285925926579991
4.2,2500,0.114327730733319,0.193549829024311,0.00387099658048621,0.0075906903236101,93,0.163975544661009,0.00279960760559432
4.3,2500,0.0742358136634607,0.16877630895047,0.00337552617900941,0.00661911561308612,93,0.168245498801348,0.00292406987597004
4.4,2500,0.0990381959870195,0.187649694033743,0.00375299388067485,0.00735929720997798,93,0.172705859344458,0.00321527352525145
4.5,2500,0.149294718059718,0.225119409555007,0.00450238819110014,0.00882879479863232,93,0.176818140615781,0.00344810215278666
4.6,2500,0.198985564585054,0.246660290713258,0.00493320581426517,0.0096735909888136,93,0.180107071362413,0.00342601124133236
4.7,2500,0.0476360086645381,0.111620384722319,0.00223240769444639,0.00437755888755099,93,0.182314082911983,0.00321712924407922
4.8,2500,0.236104872356745,0.302188059093509,0.00604376118187019,0.0118512942513812,93,0.183476022007906,0.00330662257876611
4.9,2500,0.11745346369317,0.172737999897526,0.00345475999795053,0.00677448629612182,93,0.183886262979877,0.00421301638810187
5,2500,0.208177543665485,0.264764475150058,0.00529528950300115,0.0103836058636085,93,0.183945490658424,0.00579075697327836
0.1,2500,0.0811427755803042,0.192455928773315,0.0038491185754663,0.00754778944329372,94,0.0720305609044311,0.00226758194155117
0.2,2500,0.0322731636903053,0.0866466109410001,0.00173293221882,0.00339813057215797,94,0.0628149893673991,0.00143915361231836
0.3,2500,0.0314427471787123,0.107549249184249,0.00215098498368498,0.00421789597650262,94,0.0553239495343682,0.000997053558688479
0.4,2500,0.0534370132136749,0.124715467718031,0.00249430935436061,0.0048911254470437,94,0.0498158064330037,0.000879053801731955
0.5,2500,0.0321961356359499,0.115320120904239,0.00230640241808478,0.00452265615670166,94,0.0463828489318215,0.00088229829424884
0.6,2500,0.0712273166822857,0.137481900285406,0.00274963800570812,0.00539180290382423,94,0.0449733043698424,0.000877017183165332
0.7,2500,0.0683118348129339,0.149029187676551,0.00298058375353102,0.0058446675904311,94,0.0454536521072642,0.000846212889367039
0.8,2500,0.0688239641060694,0.143847320838226,0.00287694641676452,0.00564144371435644,94,0.0476303969896491,0.000827805855194662
0.9,2500,0.0485424426553838,0.118942621515567,0.00237885243031134,0.00466472438004391,94,0.0512209879374938,0.000874512523755042
1,2500,0.0674608049862075,0.125306268988937,0.00250612537977875,0.00491429565345956,94,0.0558084318944093,0.000995227766929132
1.1,2500,0.0476594981746839,0.145426673439498,0.00290853346878996,0.00570338319820138,94,0.0608368522336577,0.00113384103804148
1.2,2500,0.052606187395336,0.120813985806717,0.00241627971613434,0.00473811605849895,94,0.0656945049721939,0.00122599429640346
1.3,2500,0.0404337997296821,0.102736518883297,0.00205473037766595,0.0040291489984777,94,0.0698751242581997,0.00125703910875344
1.4,2500,0.0269422754833746,0.0709265563928709,0.00141853112785742,0.00278161715777454,94,0.0731385613256988,0.00127244616381925
1.5,2500,0.115785001226843,0.198501289596096,0.00397002579192193,0.00778487806347769,94,0.0755744920429599,0.00132485452029905
1.6,2500,0.0472918315671257,0.111878913639522,0.00223757827279043,0.00438769794559135,94,0.0775347147309141,0.00140817384837798
1.7,2500,0.0587517469286819,0.146707366657834,0.00293414733315668,0.0057536097763851,94,0.0794823945464521,0.00147434131045557
1.8,2500,0.0871892003352684,0.166611739754666,0.00333223479509332,0.00653422494419633,94,0.0818370586929422,0.00149763660253812
1.9,2500,0.0708143633439144,0.133247809367305,0.0026649561873461,0.00522574916395097,94,0.0848657214289132,0.00150331727733144
2,2500,0.100574474610357,0.175806402071915,0.0035161280414383,0.00689482373486557,94,0.0886302653145231,0.00154686033172631
2.1,2500,0.0498347548856372,0.141937204152754,0.00283874408305509,0.00556653223386345,94,0.0929847365822687,0.00165527330952995
2.2,2500,0.13253917487741,0.208800043196871,0.00417600086393742,0.00818877740917449,94,0.0976205089389447,0.00178967599133098
2.3,2500,0.0549426280324423,0.126782710884399,0.00253565421768797,0.0049721991569953,94,0.102159066685349,0.00188512254979835
2.4,2500,0.110574906985,0.192574275959455,0.0038514855191891,0.00755243081572575,94,0.106276152965257,0.00191732727544606
2.5,2500,0.135657097180425,0.212375044155009,0.00424750088310019,0.0083289827780794,94,0.109815958944561,0.00192788434996846
2.6,2500,0.0776692133356839,0.143049284770931,0.00286098569541862,0.00561014611681039,94,0.112845938149459,0.00198107743361355
2.7,2500,0.0725306314273961,0.170775024479913,0.00341550048959825,0.0066975017873621,94,0.11562712494755,0.00208602809057065
2.8,2500,0.167992265036305,0.201925998122973,0.00403851996245946,0.00791918922255851,94,0.11851590870458,0.00218695236025739
2.9,2500,0.0645974854883678,0.141140284258773,0.00282280568517546,0.00553527841070881,94,0.121839894297886,0.00223368978487956
3,2500,0.157771187922844,0.20683516615182,0.0041367033230364,0.00811171832186793,94,0.125789311812434,0.00223924590336593
3.1,2500,0.152428481049394,0.22123432357128,0.0044246864714256,0.00867642843007633,94,0.130349596744688,0.0022749860868104
3.2,2500,0.159697239949593,0.225121637133218,0.00450243274266437,0.00882888216040608,94,0.135288768958153,0.00239651463959034
3.3,2500,0.0731175102348632,0.15524490165818,0.0031048980331636,0.00608843716756027,94,0.140208067478757,0.00256583920758123
3.4,2500,0.0696688478188478,0.168620974642292,0.00337241949284585,0.00661302366954913,94,0.144654156866122,0.00268323067534357
3.5,2500,0.28461347275016,0.27538733649048,0.00550774672980959,0.0108002161556055,94,0.148267302734457,0.00269280849235758
3.6,2500,0.276912103627367,0.30936675438712,0.00618733508774241,0.0121328302939395,94,0.150912753539289,0.00264556781385238
3.7,2500,0.0841378241040006,0.180716939106936,0.00361433878213873,0.00708740652423495,94,0.152737650845758,0.00265729096070095
3.8,2500,0.0476710527381116,0.138803885305021,0.00277607770610042,0.005443648875205,94,0.154126687813647,0.00277270740254215
3.9,2500,0.0712095044497986,0.181776152809234,0.00363552305618468,0.00712894705796312,94,0.155577913693638,0.00290340318288644
4,2500,0.0557820467836257,0.1319618169978,0.002639236339956,0.0051753147622021,94,0.157550768694006,0.00293633744287041
4.1,2500,0.292859543018041,0.311698774571382,0.00623397549142764,0.0122242881016595,94,0.160335936462118,0.00285925926579991
4.2,2500,0.212414898362731,0.27101706691924,0.00542034133838479,0.0106288217239327,94,0.163975544661009,0.00279960760559432
4.3,2500,0.192307976321924,0.229558799315493,0.00459117598630986,0.00900290000486024,94,0.168245498801348,0.00292406987597004
4.4,2500,0.12574654749791,0.18553395368344,0.0037106790736688,0.00727632152415449,94,0.172705859344458,0.00321527352525145
4.5,2500,0.121657541347541,0.179136372220077,0.00358272744440153,0.00702541941820449,94,0.176818140615781,0.00344810215278666
4.6,2500,0.280886789232439,0.283241674877379,0.00566483349754758,0.0111082497544588,94,0.180107071362413,0.00342601124133236
4.7,2500,0.205275444785692,0.252854356952655,0.00505708713905311,0.00991651157884566,94,0.182314082911983,0.00321712924407922
4.8,2500,0.163416214578335,0.263647735847654,0.00527295471695308,0.0103398092751047,94,0.183476022007906,0.00330662257876611
4.9,2500,0.19363716536989,0.25100638870965,0.00502012777419299,0.00984403745302889,94,0.183886262979877,0.00421301638810187
5,2500,0.151101977771111,0.218905894473803,0.00437811788947607,0.00858511145858363,94,0.183945490658424,0.00579075697327836
0.1,2500,0.071297129998324,0.144123040109093,0.00288246080218185,0.00565225694840552,95,0.0720305609044311,0.00226758194155117
0.2,2500,0.0355390847462165,0.115072672777758,0.00230145345555516,0.00451295166815346,95,0.0628149893673991,0.00143915361231836
0.3,2500,0.0252637224918185,0.107171650336313,0.00214343300672625,0.00420308720123433,95,0.0553239495343682,0.000997053558688479
0.4,2500,0.0595465700690778,0.134320965812498,0.00268641931624996,0.00526783650799727,95,0.0498158064330037,0.000879053801731955
0.5,2500,0.0285888947550557,0.0955790562614211,0.00191158112522842,0.00374844566466771,95,0.0463828489318215,0.00088229829424884
0.6,2500,0.0420908798322421,0.101671504582327,0.00203343009164653,0.00398738097527852,95,0.0449733043698424,0.000877017183165332
0.7,2500,0.0446183740408199,0.100809804237591,0.00201619608475182,0.00395358657462413,95,0.0454536521072642,0.000846212889367039
0.8,2500,0.0519212081124929,0.110013085361382,0.00220026170722763,0.00431452338001415,95,0.0476303969896491,0.000827805855194662
0.9,2500,0.0479189104514337,0.114454921404787,0.00228909842809574,0.0044887245252371,95,0.0512209879374938,0.000874512523755042
1,2500,0.0965553960092195,0.141088374257635,0.0028217674851527,0.005533242590035,95,0.0558084318944093,0.000995227766929132
1.1,2500,0.0350060040080319,0.0931554378255377,0.00186310875651075,0.00365339553157216,95,0.0608368522336577,0.00113384103804148
1.2,2500,0.025964236580413,0.089434139216191,0.00178868278432382,0.00350745262122381,95,0.0656945049721939,0.00122599429640346
1.3,2500,0.051696937458826,0.103757033322864,0.00207514066645728,0.00406917181389724,95,0.0698751242581997,0.00125703910875344
1.4,2500,0.0597345869404074,0.104068196615765,0.00208136393231529,0.00408137510133174,95,0.0731385613256988,0.00127244616381925
1.5,2500,0.0299701646719294,0.0862047124964041,0.00172409424992808,0.00338080007765781,95,0.0755744920429599,0.00132485452029905
1.6,2500,0.0745566692131398,0.131556577009913,0.00263113154019826,0.00515942194911979,95,0.0775347147309141,0.00140817384837798
1.7,2500,0.135667713676073,0.189509394499857,0.00379018788999714,0.00743223145334109,95,0.0794823945464521,0.00147434131045557
1.8,2500,0.101640206040949,0.190480046286804,0.00380960092573608,0.00747029874156303,95,0.0818370586929422,0.00149763660253812
1.9,2500,0.110489437229437,0.176566351914467,0.00353132703828935,0.00692462765639509,95,0.0848657214289132,0.00150331727733144
2,2500,0.136151910083381,0.20453574781288,0.0040907149562576,0.00802153910226691,95,0.0886302653145231,0.00154686033172631
2.1,2500,0.071597091503268,0.144768476980343,0.00289536953960685,0.00567756986879297,95,0.0929847365822687,0.00165527330952995
2.2,2500,0.0807619761610938,0.151598439487523,0.00303196878975046,0.00594542921320688,95,0.0976205089389447,0.00178967599133098
2.3,2500,0.141286007746983,0.197136354923638,0.00394272709847276,0.00773134768082213,95,0.102159066685349,0.00188512254979835
2.4,2500,0.105139408046374,0.211077312069731,0.00422154624139463,0.00827808796493482,95,0.106276152965257,0.00191732727544606
2.5,2500,0.117315483927837,0.204397470545004,0.00408794941090007,0.00801611610641858,95,0.109815958944561,0.00192788434996846
2.6,2500,0.178832375408128,0.249594154128939,0.00499188308257878,0.00978865204958779,95,0.112845938149459,0.00198107743361355
2.7,2500,0.0622228073886897,0.141793514310203,0.00283587028620406,0.00556089696617576,95,0.11562712494755,0.00208602809057065
2.8,2500,0.154926873013467,0.224561332340617,0.00449122664681234,0.00880690797324761,95,0.11851590870458,0.00218695236025739
2.9,2500,0.0547863687946041,0.106175172687596,0.00212350345375192,0.00416400706727639,95,0.121839894297886,0.00223368978487956
3,2500,0.142809279707221,0.191443122172297,0.00382886244344595,0.00750806891600218,95,0.125789311812434,0.00223924590336593
3.1,2500,0.041878697783125,0.0961063659168542,0.00192212731833708,0.00376912583947964,95,0.130349596744688,0.0022749860868104
3.2,2500,0.121851998933299,0.199258738204566,0.00398517476409131,0.00781458389092235,95,0.135288768958153,0.00239651463959034
3.3,2500,0.228934068226235,0.228907091619317,0.00457814183238633,0.00897734115353949,95,0.140208067478757,0.00256583920758123
3.4,2500,0.121636808131669,0.188959096572195,0.00377918193144389,0.00741064971815865,95,0.144654156866122,0.00268323067534357
3.5,2500,0.205830712959211,0.247252536041556,0.00494505072083112,0.00969681782866861,95,0.148267302734457,0.00269280849235758
3.6,2500,0.260399852369852,0.263683300285573,0.00527366600571147,0.0103412040509934,95,0.150912753539289,0.00264556781385238
3.7,2500,0.0913117898441428,0.173774423093413,0.00347548846186825,0.00681513302551362,95,0.152737650845758,0.00265729096070095
3.8,2500,0.247987828217534,0.276539985422403,0.00553079970844805,0.0108454210578168,95,0.154126687813647,0.00277270740254215
3.9,2500,0.0852653427618134,0.154938334346731,0.00309876668693461,0.0060764141265879,95,0.155577913693638,0.00290340318288644
4,2500,0.182175454545455,0.224591752136535,0.00449183504273071,0.00880810098515409,95,0.157550768694006,0.00293633744287041
4.1,2500,0.150427443112443,0.237247260086146,0.00474494520172291,0.00930442816982658,95,0.160335936462118,0.00285925926579991
4.2,2500,0.128712480552979,0.207259130937857,0.00414518261875713,0.00812834548922397,95,0.163975544661009,0.00279960760559432
4.3,2500,0.261726802881215,0.250398168175366,0.00500796336350731,0.00982018409316035,95,0.168245498801348,0.00292406987597004
4.4,2500,0.24616051262463,0.276496741915944,0.00552993483831888,0.0108437251221103,95,0.172705859344458,0.00321527352525145
4.5,2500,0.22320105150955,0.252154941640681,0.00504309883281362,0.00988908171715293,95,0.176818140615781,0.00344810215278666
