"z","N","combm","sd","se","ci","replicate","fit","se.fit"
0.3,500,2.67276753886,0.0897792881392847,0.00401505182501962,0.00788849032695481,85,0.0903165954233702,0.0010376781031272
0.4,500,2.67774372234,0.0870716570903786,0.00389396288335276,0.00765058332433834,85,0.0809662197883378,0.000914253956961087
0.5,500,2.67725902622,0.0303443089649852,0.00135703875151927,0.00266621391981914,85,0.0749675077373231,0.000914719445302768
0.6,500,2.66007583416,0.0622335052875655,0.00278316696602178,0.00546816993816903,85,0.0721823632550307,0.000902519663533186
0.7,500,2.63947592426,0.125467998406034,0.00561109946873453,0.0110242920419781,85,0.0723380159230808,0.000861708878415525
0.8,500,2.66833043148,0.0621368202196602,0.00277884307833687,0.00545967466895116,85,0.075067028041255,0.000833220989763763
0.9,500,2.62488565582,0.116052964192434,0.00519004633849264,0.0101970365818245,85,0.0798741776686695,0.00087148370582829
1,500,2.63587549364,0.0853723187808668,0.003817966163816,0.00750127033584582,85,0.0860848191844542,0.000983343059296485
1.1,500,2.6116323839,0.111732672802555,0.0049968370338851,0.0098174325824498,85,0.0928570559070781,0.00111005528547459
1.2,500,2.65723470728,0.101954922162383,0.00455956273191577,0.00895830690944703,85,0.09931566952408,0.00118831035388044
1.3,500,2.64098125006,0.0802705138276461,0.00358980651014907,0.00705299835844883,85,0.104782103787817,0.001206623195476
1.4,500,2.6076826184,0.104368063994777,0.00466748171544741,0.00917033850823716,85,0.10898340863329,0.00121228266588899
1.5,500,2.62867569702,0.113888827548352,0.00509326320551731,0.010006883915916,85,0.112113643772505,0.00125740585152179
1.6,500,2.63627398714,0.0741991079874381,0.00331828498659518,0.00651953204083675,85,0.114715317993894,0.00133491215852504
1.7,500,2.62042928588,0.10886775694291,0.00486871410164541,0.00956570569181896,85,0.117457719326861,0.00139690384891931
1.8,500,2.59281644448,0.12935915736389,0.005785117387555,0.0113661901616432,85,0.120919806523047,0.00141783085604142
1.9,500,2.56316510356,0.154816998750372,0.00692362666556664,0.0136030528020649,85,0.12544045398069,0.0014218514130741
2,500,2.64736121584,0.0616060576281688,0.0027551066536471,0.00541303901772619,85,0.131045847305804,0.00146272593462878
2.1,500,2.6188901275,0.106045677960311,0.00474250689278612,0.00931774267921858,85,0.137447028095306,0.00156623581482357
2.2,500,2.64273825654,0.0803167440851298,0.00359187399011609,0.0070570603971053,85,0.144110357287337,0.00169315079420776
2.3,500,2.53351007792,0.221344141077224,0.00989881091739953,0.0194484847452447,85,0.150404552405445,0.00177901318393114
2.4,500,2.5202459752,0.261860665506305,0.0117107649741086,0.0230084841355804,85,0.155798656109048,0.00180005604392963
2.5,500,2.52431318742,0.205392918234343,0.00918545054538094,0.0180469246559738,85,0.160042633618121,0.00179732349424414
2.6,500,2.5586520086,0.213325589608761,0.00954021039410823,0.0187439317575107,85,0.163250008779573,0.00183334321350268
2.7,500,2.59138605158,0.119531893590267,0.00534562879094218,0.0105027139988741,85,0.165844295767711,0.00191612068039217
2.8,500,2.53034433684,0.192242262008571,0.00859733531998982,0.0168914373873605,85,0.168399651234605,0.00199186257945622
2.9,500,2.59081878868,0.0845311757002621,0.00378034910167529,0.00742736298825534,85,0.171448045819762,0.0020143409565413
3,500,2.57803150126,0.195162590303123,0.00872793637165447,0.01714803311206,85,0.175318872397801,0.00199779290079451
3.1,500,2.58281390492,0.211213273773759,0.00944574475816798,0.0185583323461405,85,0.180046025385781,0.00200966300094966
3.2,500,2.53122583288,0.182715000204041,0.00817126321930247,0.0160543210084602,85,0.185354519552034,0.00210096964082596
3.3,500,2.52431419892,0.179975859748573,0.00804876513413554,0.0158136454201931,85,0.190730777376015,0.00223639111851492
3.4,500,2.51039699342,0.238132362456875,0.0106496030019238,0.0209235880202304,85,0.19557097714356,0.00232589098676818
3.5,500,2.62697209664,0.0936746045670281,0.00418925567154574,0.00823075374424779,85,0.199375398524721,0.00232007937784937
3.6,500,2.49638776676,0.183919962586004,0.00822515077523047,0.0161601954734005,85,0.201923607504999,0.00226466571858202
3.7,500,2.47271163352,0.277888059451305,0.0124275318213724,0.0244167370268851,85,0.203357040371996,0.002262052711702
3.8,500,2.64590085702,0.0660660252668828,0.00295456246999937,0.00580491572231695,85,0.204131868989229,0.00235069004299516
3.9,500,2.51776372786,0.236533940769617,0.0105781194109355,0.0207831421080423,85,0.204866131263373,0.00245121989416005
4,500,2.4818562305,0.228078973698973,0.0102000017885858,0.0200402433021615,85,0.206147329798444,0.0024643785094585
4.1,500,2.44170526534,0.23690841233341,0.0105948662883811,0.020816045190367,85,0.208366655142399,0.00238016303065341
4.2,500,2.56178606248,0.132816045864019,0.00593971414109353,0.0116699309470716,85,0.21161883166053,0.00230891095247236
4.3,500,2.53089887272,0.164019176282779,0.0073351605556363,0.0144116055312722,85,0.215681427163262,0.0023939976965107
4.4,500,2.5325264595,0.182547952530219,0.00816379262021949,0.0160396433028736,85,0.22007588535752,0.00262160002479704
4.5,500,2.54575127792,0.195238918373153,0.00873134986671805,0.0171547397061374,85,0.224203341810857,0.0028032876105691
4.6,500,2.55015692114,0.222456010168928,0.00994853521482214,0.0195461795338371,85,0.227526863104024,0.00277617933811467
4.7,500,2.5294863101,0.222710094019376,0.00995989819005387,0.0195685047052439,85,0.229742164307203,0.00259420142557853
4.8,500,2.59960157402,0.165994580821926,0.00742350333228819,0.0145851751810416,85,0.230866082163795,0.00265249899083299
4.9,500,2.4065576351,0.24508377132084,0.0109604794571082,0.0215343761286973,85,0.231197289456303,0.00337940166158057
5,500,2.52405904794,0.218194402701377,0.00975795033500486,0.0191717318189822,85,0.231156493279298,0.00465567468111729
0.1,500,2.66258407566,0.136392674034043,0.00609966581546181,0.0119841927028407,86,0.118414628969875,0.00238496432502669
0.2,500,2.6646947211,0.0978261227020539,0.00437491720674056,0.00859552841922094,86,0.102921802257168,0.00150440392436505
0.3,500,2.65090637696,0.0985732976825424,0.00440833188768975,0.00866117922497228,86,0.0903165954233702,0.0010376781031272
0.4,500,2.65746018142,0.0685133522971247,0.00306401026205524,0.00601995101614783,86,0.0809662197883378,0.000914253956961087
0.5,500,2.68812167696,0.0756324230550361,0.00338238478508166,0.00664547079887952,86,0.0749675077373231,0.000914719445302768
0.6,500,2.64310496232,0.0919274141444142,0.00411111894045372,0.00807723621215558,86,0.0721823632550307,0.000902519663533186
0.7,500,2.65065242986,0.0689215917435631,0.00308226728512191,0.00605582112595884,86,0.0723380159230808,0.000861708878415525
0.8,500,2.63332420114,0.0833814465311583,0.00372893165011868,0.00732634160997239,86,0.075067028041255,0.000833220989763763
0.9,500,2.66186251866,0.0629257583244892,0.00281412546298562,0.00552899500705469,86,0.0798741776686695,0.00087148370582829
1,500,2.62575454914,0.0832702244120987,0.0037239576457423,0.00731656903738322,86,0.0860848191844542,0.000983343059296485
1.1,500,2.62489174204,0.0608146134560344,0.00271971219426132,0.00534349848309284,86,0.0928570559070781,0.00111005528547459
1.2,500,2.5668287344,0.184644698167454,0.00825756193574716,0.0162238746330636,86,0.09931566952408,0.00118831035388044
1.3,500,2.59899718796,0.145710095414003,0.00651635356707383,0.0128028713752974,86,0.104782103787817,0.001206623195476
1.4,500,2.56478199836,0.177895931113211,0.00795574789779518,0.0156308917220867,86,0.10898340863329,0.00121228266588899
1.5,500,2.62355093978,0.094837041551993,0.00424124143390457,0.00833289169946708,86,0.112113643772505,0.00125740585152179
1.6,500,2.67986941446,0.10094929907554,0.0045145899002773,0.00886994746533099,86,0.114715317993894,0.00133491215852504
1.7,500,2.57985546434,0.0985360021397557,0.00440666398031117,0.00865790223832415,86,0.117457719326861,0.00139690384891931
1.8,500,2.61649594384,0.11520956294789,0.00515232828819048,0.0101229308198251,86,0.120919806523047,0.00141783085604142
1.9,500,2.50779782374,0.25127042408599,0.0112371549798295,0.0220779686599546,86,0.12544045398069,0.0014218514130741
2,500,2.61565415818,0.137217313133056,0.00613654479710774,0.0120566499219902,86,0.131045847305804,0.00146272593462878
2.1,500,2.5299310988,0.216468961672284,0.00968078626636045,0.0190201253053884,86,0.137447028095306,0.00156623581482357
2.2,500,2.6440969832,0.126031438027782,0.00563629725464347,0.0110737988725412,86,0.144110357287337,0.00169315079420776
2.3,500,2.64663015582,0.0880934775284084,0.00393966008255743,0.00774036595470156,86,0.150404552405445,0.00177901318393114
2.4,500,2.52753134466,0.213172450146912,0.00953336178917359,0.0187304761021083,86,0.155798656109048,0.00180005604392963
2.5,500,2.6255769736,0.117868524534964,0.00527124066535563,0.0103565614621937,86,0.160042633618121,0.00179732349424414
2.6,500,2.57881145426,0.176109223752493,0.0078758439155059,0.015473902019626,86,0.163250008779573,0.00183334321350268
2.7,500,2.59186879828,0.178879568559257,0.00799973750168664,0.0157173193897502,86,0.165844295767711,0.00191612068039217
2.8,500,2.62442764084,0.106792397338197,0.00477590119856753,0.00938335345327896,86,0.168399651234605,0.00199186257945622
2.9,500,2.46801263398,0.25953979349134,0.0116069724222579,0.0228045598583936,86,0.171448045819762,0.0020143409565413
3,500,2.56220670092,0.193483040123775,0.00865282460420159,0.0170004588149363,86,0.175318872397801,0.00199779290079451
3.1,500,2.53312646514,0.215649623939764,0.00964414436903157,0.0189481338927647,86,0.180046025385781,0.00200966300094966
3.2,500,2.5729712246,0.161148272572205,0.0072067698385623,0.0141593525159069,86,0.185354519552034,0.00210096964082596
3.3,500,2.5593120277,0.195777669227206,0.00875544353737001,0.0172020772490041,86,0.190730777376015,0.00223639111851492
3.4,500,2.50519118088,0.209289110252678,0.00935969354950874,0.0183892650073577,86,0.19557097714356,0.00232589098676818
3.5,500,2.47792970136,0.205237742355006,0.00917851086908761,0.0180332900699964,86,0.199375398524721,0.00232007937784937
3.6,500,2.45340504602,0.229868787600814,0.0102800446996176,0.0201975059620059,86,0.201923607504999,0.00226466571858202
3.7,500,2.56773842892,0.201231320831354,0.00899933825161955,0.0176812643623967,86,0.203357040371996,0.002262052711702
3.8,500,2.35770641002,0.308992422274255,0.0138185612147511,0.027149733359784,86,0.204131868989229,0.00235069004299516
3.9,500,2.50523887526,0.205382652099779,0.00918499142988589,0.0180460226182668,86,0.204866131263373,0.00245121989416005
4,500,2.60432978238,0.194280443760256,0.00868848557893516,0.0170705229801066,86,0.206147329798444,0.0024643785094585
4.1,500,2.42273154252,0.257784086681391,0.0115284548267458,0.0226502940307813,86,0.208366655142399,0.00238016303065341
4.2,500,2.4820742571,0.246857092482651,0.0110397847903832,0.0216901896478447,86,0.21161883166053,0.00230891095247236
4.3,500,2.54030274316,0.186244011429542,0.00832908539917409,0.0163643988838038,86,0.215681427163262,0.0023939976965107
4.4,500,2.55462726936,0.182143311233976,0.00814569651132145,0.0160040893458591,86,0.22007588535752,0.00262160002479704
4.5,500,2.48083102058,0.294682521475328,0.0131786029959975,0.0258923886383947,86,0.224203341810857,0.0028032876105691
4.6,500,2.56716768964,0.152875951477211,0.00683682039256007,0.0134325019661668,86,0.227526863104024,0.00277617933811467
4.7,500,2.5706828426,0.142845691004705,0.00638825350758903,0.0125511894234404,86,0.229742164307203,0.00259420142557853
4.8,500,2.45570329342,0.25555385033183,0.0114287156250756,0.0224543334898262,86,0.230866082163795,0.00265249899083299
4.9,500,2.40402905088,0.258512072668076,0.0115610113498037,0.0227142587885015,86,0.231197289456303,0.00337940166158057
5,500,2.59044482726,0.18135973201732,0.00811065378343747,0.0159352398684451,86,0.231156493279298,0.00465567468111729
0.1,500,2.68226472032,0.0861813918969081,0.00385414901354072,0.00757235984414966,87,0.118414628969875,0.00238496432502669
0.2,500,2.64971885814,0.13326336102412,0.00595971868320056,0.0117092344589026,87,0.102921802257168,0.00150440392436505
0.3,500,2.67021077882,0.0857558045233135,0.00383511616758626,0.00753496545230879,87,0.0903165954233702,0.0010376781031272
0.4,500,2.67824537024,0.0687084615118994,0.0030727358114007,0.00603709435939936,87,0.0809662197883378,0.000914253956961087
0.5,500,2.6493135063,0.113761419765991,0.0050875653562729,0.00999568918404011,87,0.0749675077373231,0.000914719445302768
0.6,500,2.64534986812,0.0760165615201976,0.00339956397949913,0.00667922326706501,87,0.0721823632550307,0.000902519663533186
0.7,500,2.64277644794,0.0886372223403947,0.00396397708979771,0.00778814229352741,87,0.0723380159230808,0.000861708878415525
0.8,500,2.65452652706,0.0635285063043446,0.00284108117211077,0.00558195568102778,87,0.075067028041255,0.000833220989763763
0.9,500,2.6180646199,0.0713179098960931,0.00318943389081738,0.00626637450590113,87,0.0798741776686695,0.00087148370582829
1,500,2.61876209398,0.156636543207347,0.00700499916744421,0.0137629277481219,87,0.0860848191844542,0.000983343059296485
1.1,500,2.65554461964,0.0861400767489847,0.00385230134395558,0.00756872967341089,87,0.0928570559070781,0.00111005528547459
1.2,500,2.63598678626,0.0682431783391181,0.00305192771533819,0.00599621208149484,87,0.09931566952408,0.00118831035388044
1.3,500,2.62606950014,0.121903288067378,0.00545168077598793,0.010711077450866,87,0.104782103787817,0.001206623195476
1.4,500,2.61994019744,0.0730566406214872,0.00326719229274836,0.00641914872357115,87,0.10898340863329,0.00121228266588899
1.5,500,2.63544241158,0.0736424705816064,0.00329339140503001,0.0064706228894887,87,0.112113643772505,0.00125740585152179
1.6,500,2.60239399542,0.0938757178919886,0.0041982497328616,0.00824842464085939,87,0.114715317993894,0.00133491215852504
1.7,500,2.62457552954,0.120819951573157,0.00540323249511622,0.0106158896894946,87,0.117457719326861,0.00139690384891931
1.8,500,2.61180256456,0.132087429332052,0.00590712941919334,0.0116059107862572,87,0.120919806523047,0.00141783085604142
1.9,500,2.5426904762,0.170615218650276,0.00763014453796016,0.0149911692312145,87,0.12544045398069,0.0014218514130741
2,500,2.5870268409,0.137787729138977,0.00616205457640164,0.0121067697351265,87,0.131045847305804,0.00146272593462878
2.1,500,2.62102623674,0.175757996525976,0.00786013655642507,0.0154430413095851,87,0.137447028095306,0.00156623581482357
2.2,500,2.5546860917,0.19640458783521,0.00878348018984716,0.0172571616841508,87,0.144110357287337,0.00169315079420776
2.3,500,2.54406440978,0.214286642117952,0.00958318996891821,0.018828374991352,87,0.150404552405445,0.00177901318393114
2.4,500,2.59684427136,0.11343083854435,0.0050727813145994,0.00996664254284661,87,0.155798656109048,0.00180005604392963
2.5,500,2.59085798334,0.136995933211752,0.00612664438604998,0.0120371982934021,87,0.160042633618121,0.00179732349424414
2.6,500,2.6138897026,0.156206238357371,0.00698575534953235,0.0137251188534757,87,0.163250008779573,0.00183334321350268
2.7,500,2.57952953914,0.174149199578894,0.00778818896971172,0.0153016837713587,87,0.165844295767711,0.00191612068039217
2.8,500,2.64166509072,0.0967729006847109,0.00432781568621699,0.00850298667748807,87,0.168399651234605,0.00199186257945622
2.9,500,2.471918979,0.222375580923057,0.00994493830959924,0.019539112588429,87,0.171448045819762,0.0020143409565413
3,500,2.51775318248,0.177178197535874,0.00792364987642201,0.0155678277961023,87,0.175318872397801,0.00199779290079451
3.1,500,2.50361141446,0.201705484716819,0.00902054350522707,0.0177229269474027,87,0.180046025385781,0.00200966300094966
3.2,500,2.50074118878,0.207009534131124,0.0092577478061551,0.0181889692091047,87,0.185354519552034,0.00210096964082596
3.3,500,2.59312854596,0.18016542151625,0.00805724259410475,0.0158303013349555,87,0.190730777376015,0.00223639111851492
3.4,500,2.51444884396,0.263737438907439,0.0117946968321746,0.0231733875239629,87,0.19557097714356,0.00232589098676818
3.5,500,2.48906457136,0.251764294921057,0.0112592415550158,0.0221213628033694,87,0.199375398524721,0.00232007937784937
3.6,500,2.49630959594,0.198597619426856,0.00888155554416165,0.017449853215304,87,0.201923607504999,0.00226466571858202
3.7,500,2.59607944368,0.158788790204063,0.00710125057922476,0.0139520357257712,87,0.203357040371996,0.002262052711702
3.8,500,2.48229365726,0.24539563717838,0.0109744265222547,0.0215617783375085,87,0.204131868989229,0.00235069004299516
3.9,500,2.44553844954,0.265206011641645,0.0118603734014464,0.0233024242099103,87,0.204866131263373,0.00245121989416005
4,500,2.47357522724,0.31841588100619,0.0142399911009065,0.0279777290433541,87,0.206147329798444,0.0024643785094585
4.1,500,2.58454338442,0.157564973082013,0.00704651981368611,0.0138445045821262,87,0.208366655142399,0.00238016303065341
4.2,500,2.60260073408,0.20828261089551,0.00931468152986997,0.0183008285694257,87,0.21161883166053,0.00230891095247236
4.3,500,2.44981106856,0.285227897254302,0.0127557793467989,0.0250616545876095,87,0.215681427163262,0.0023939976965107
4.4,500,2.44601845826,0.298940599471851,0.013369030033072,0.0262665262349736,87,0.22007588535752,0.00262160002479704
4.5,500,2.574681029,0.202036895006375,0.00903536462394486,0.0177520464349549,87,0.224203341810857,0.0028032876105691
4.6,500,2.46927664822,0.220927283952557,0.00988016850004631,0.0194118574399517,87,0.227526863104024,0.00277617933811467
4.7,500,2.42673023804,0.229613875701868,0.0102686446929313,0.0201751080338118,87,0.229742164307203,0.00259420142557853
4.8,500,2.51614230846,0.251007672239682,0.0112254043600383,0.0220548818718887,87,0.230866082163795,0.00265249899083299
4.9,500,2.37270120536,0.312494540825532,0.0139751807176694,0.0274574483003696,87,0.231197289456303,0.00337940166158057
5,500,2.43449736072,0.302205074590098,0.0135150217985771,0.0265533605475037,87,0.231156493279298,0.00465567468111729
0.1,500,2.56343333336,0.279358148489509,0.0124932762018204,0.0245459069434436,88,0.118414628969875,0.00238496432502669
0.2,500,2.67909196018,0.0713787799135662,0.00319215608075461,0.00627172287247866,88,0.102921802257168,0.00150440392436505
0.3,500,2.66306258442,0.0829821758174054,0.00371107572097115,0.00729125954117285,88,0.0903165954233702,0.0010376781031272
0.4,500,2.65228077462,0.0727198496035157,0.00325213054054044,0.00638955645632849,88,0.0809662197883378,0.000914253956961087
0.5,500,2.64468909026,0.0838303633722402,0.00374900782157675,0.00736578585409457,88,0.0749675077373231,0.000914719445302768
0.6,500,2.6885755899,0.0495964239995342,0.00221801951007721,0.0043578081212328,88,0.0721823632550307,0.000902519663533186
0.7,500,2.62455085096,0.108305981158114,0.00484359072478709,0.00951634505490457,88,0.0723380159230808,0.000861708878415525
0.8,500,2.65395850326,0.0666790976504169,0.00298197990049357,0.00585878355383427,88,0.075067028041255,0.000833220989763763
0.9,500,2.63616928404,0.0495262306869324,0.00221488036970634,0.00435164055988372,88,0.0798741776686695,0.00087148370582829
1,500,2.6544906862,0.107256005639381,0.00479663439209515,0.00942408856797171,88,0.0860848191844542,0.000983343059296485
1.1,500,2.65081442696,0.108282995258858,0.00484256276412187,0.00951432539037281,88,0.0928570559070781,0.00111005528547459
1.2,500,2.6358235458,0.0843898552185546,0.00377402905760107,0.00741494581191039,88,0.09931566952408,0.00118831035388044
1.3,500,2.62618435178,0.0792445605338217,0.00354392448401445,0.00696285259318406,88,0.104782103787817,0.001206623195476
1.4,500,2.6290390931,0.0708539104593301,0.00316868320517491,0.00622560502393622,88,0.10898340863329,0.00121228266588899
1.5,500,2.64274239468,0.0901557726588098,0.00403188872458232,0.00792157027837874,88,0.112113643772505,0.00125740585152179
1.6,500,2.63960022982,0.0841444673437656,0.00376305497822342,0.00739338471561809,88,0.114715317993894,0.00133491215852504
1.7,500,2.63484266308,0.0984251723556944,0.00440170752168931,0.00864816413839457,88,0.117457719326861,0.00139690384891931
1.8,500,2.56099842024,0.207336795271429,0.00927238336927742,0.0182177241301248,88,0.120919806523047,0.00141783085604142
1.9,500,2.58457256486,0.178685570655279,0.0079910616516709,0.0157002736922324,88,0.12544045398069,0.0014218514130741
2,500,2.58245310702,0.121324019484191,0.00542577509740319,0.0106601798027571,88,0.131045847305804,0.00146272593462878
2.1,500,2.58132804166,0.139468250452267,0.00623720977428472,0.0122544293612929,88,0.137447028095306,0.00156623581482357
2.2,500,2.67503425378,0.0868922420374441,0.0038859391982618,0.00763481895441609,88,0.144110357287337,0.00169315079420776
2.3,500,2.58095468886,0.156660848378472,0.00700608612774103,0.0137650633309639,88,0.150404552405445,0.00177901318393114
2.4,500,2.61292251132,0.120183688571122,0.00537477794863385,0.0105599842057134,88,0.155798656109048,0.00180005604392963
2.5,500,2.62441856324,0.118098263839128,0.00528151491937993,0.0103767475910457,88,0.160042633618121,0.00179732349424414
2.6,500,2.56737474826,0.188573538803469,0.00843326503044504,0.0165690836673041,88,0.163250008779573,0.00183334321350268
2.7,500,2.55921249084,0.13098206471491,0.00585769601071632,0.0115087875157257,88,0.165844295767711,0.00191612068039217
2.8,500,2.49202950322,0.192374440442429,0.00860324651925511,0.016903051294293,88,0.168399651234605,0.00199186257945622
2.9,500,2.53161618244,0.191529187389346,0.00856544565355748,0.0168287828224521,88,0.171448045819762,0.0020143409565413
3,500,2.5074257053,0.222211161228079,0.00993758523730303,0.0195246657911746,88,0.175318872397801,0.00199779290079451
3.1,500,2.59915521696,0.0788265348459973,0.00352522980692812,0.00692612261165753,88,0.180046025385781,0.00200966300094966
3.2,500,2.53641992372,0.161025580967613,0.00720128290319959,0.0141485721727334,88,0.185354519552034,0.00210096964082596
3.3,500,2.61865457954,0.111346494450777,0.0049795666129648,0.00978350087887297,88,0.190730777376015,0.00223639111851492
3.4,500,2.62496337358,0.138983231915482,0.00621551908591271,0.0122118130283376,88,0.19557097714356,0.00232589098676818
3.5,500,2.59025034558,0.14860528390092,0.00664583033236225,0.0130572581815096,88,0.199375398524721,0.00232007937784937
3.6,500,2.46796351508,0.251659227305435,0.0112545427884005,0.022112130998499,88,0.201923607504999,0.00226466571858202
3.7,500,2.51461236436,0.193131464886306,0.00863710168159789,0.0169695675267846,88,0.203357040371996,0.002262052711702
3.8,500,2.59270070288,0.200628949453436,0.00897239938464504,0.017628336778692,88,0.204131868989229,0.00235069004299516
3.9,500,2.59963994744,0.184781991675286,0.00826370188807481,0.016235937977861,88,0.204866131263373,0.00245121989416005
4,500,2.43556872244,0.213072419219547,0.00952888827010478,0.0187216868477127,88,0.206147329798444,0.0024643785094585
4.1,500,2.49720861716,0.247101679763588,0.0110507230661153,0.0217116803996624,88,0.208366655142399,0.00238016303065341
4.2,500,2.4683139014,0.225571147777609,0.0100878484038677,0.0198198922509071,88,0.21161883166053,0.00230891095247236
4.3,500,2.58029504416,0.126795937779742,0.00567048672292674,0.0111409719257396,88,0.215681427163262,0.0023939976965107
4.4,500,2.64149213196,0.0715834335962681,0.00320130847168196,0.00628970484393142,88,0.22007588535752,0.00262160002479704
4.5,500,2.5156782862,0.211933016658941,0.00947793263851973,0.0186215728207012,88,0.224203341810857,0.0028032876105691
4.6,500,2.42371267462,0.230849212374573,0.0103238906284366,0.0202836513470317,88,0.227526863104024,0.00277617933811467
4.7,500,2.52454376836,0.2101570697501,0.00939850987826775,0.0184655285893208,88,0.229742164307203,0.00259420142557853
4.8,500,2.3551424226,0.274791484479045,0.0122890487786644,0.0241446553227234,88,0.230866082163795,0.00265249899083299
4.9,500,2.57363730622,0.164124019554672,0.00733984928929504,0.0144208176240981,88,0.231197289456303,0.00337940166158057
5,500,2.40869510654,0.261487472072327,0.011694075256366,0.0229756933566042,88,0.231156493279298,0.00465567468111729
0.1,500,2.69052477634,0.0992460943682948,0.00443842027017732,0.0087202947543729,89,0.118414628969875,0.00238496432502669
0.2,500,2.66402223812,0.0997280487662652,0.00445997392609566,0.0087626418556389,89,0.102921802257168,0.00150440392436505
0.3,500,2.6689081991,0.0814718894594412,0.00364353366173318,0.00715855767226017,89,0.0903165954233702,0.0010376781031272
0.4,500,2.65977293428,0.0971052114405567,0.0043426770750115,0.00853218528484355,89,0.0809662197883378,0.000914253956961087
0.5,500,2.68129759164,0.0611084035728616,0.00273285088770819,0.00536931246026708,89,0.0749675077373231,0.000914719445302768
0.6,500,2.64183317914,0.0740022524851693,0.00330948134089883,0.00650223525938927,89,0.0721823632550307,0.000902519663533186
0.7,500,2.6396271915,0.103044404221877,0.00460828585082167,0.00905403465318205,89,0.0723380159230808,0.000861708878415525
0.8,500,2.65465313826,0.0654495121101668,0.00292699116345058,0.00575074556599259,89,0.075067028041255,0.000833220989763763
0.9,500,2.65005415856,0.084602279324137,0.00378352895240391,0.00743361053444082,89,0.0798741776686695,0.00087148370582829
1,500,2.6602719296,0.0801980488676997,0.00358656577862053,0.0070466311979664,89,0.0860848191844542,0.000983343059296485
1.1,500,2.61554815658,0.121685462860404,0.00544193933658778,0.0106919381585661,89,0.0928570559070781,0.00111005528547459
1.2,500,2.6080336335,0.104428171680634,0.00467016981287832,0.00917561989226551,89,0.09931566952408,0.00118831035388044
1.3,500,2.65651154782,0.0785220022914344,0.00351161069706083,0.00689936474622218,89,0.104782103787817,0.001206623195476
1.4,500,2.57527583112,0.141811018233057,0.00634198153455154,0.0124602775180346,89,0.10898340863329,0.00121228266588899
1.5,500,2.61084727168,0.111318382085472,0.00497830938976819,0.00978103077550755,89,0.112113643772505,0.00125740585152179
1.6,500,2.62268153672,0.10472402914237,0.00468340096080017,0.00920161551746407,89,0.114715317993894,0.00133491215852504
1.7,500,2.58210183568,0.140600447766346,0.00628784317744915,0.0123539102966558,89,0.117457719326861,0.00139690384891931
1.8,500,2.56744505264,0.159772152293567,0.00714522786879731,0.0140384391991304,89,0.120919806523047,0.00141783085604142
1.9,500,2.58379478894,0.14944378697989,0.00668332933004064,0.0131309335643809,89,0.12544045398069,0.0014218514130741
2,500,2.61867325926,0.125031801800671,0.00559159216351164,0.0109859654660678,89,0.131045847305804,0.00146272593462878
2.1,500,2.56726827494,0.183229830382916,0.00819428712483911,0.0160995567523634,89,0.137447028095306,0.00156623581482357
2.2,500,2.65256015972,0.0751183401440819,0.00335939429838237,0.00660030071394831,89,0.144110357287337,0.00169315079420776
2.3,500,2.62587946656,0.141974547685201,0.00634929479397789,0.0124746460937735,89,0.150404552405445,0.00177901318393114
2.4,500,2.59731130686,0.174261245494292,0.00779319981538033,0.0153115287271176,89,0.155798656109048,0.00180005604392963
2.5,500,2.54386356044,0.169826016227723,0.00759485033266341,0.0149218256687364,89,0.160042633618121,0.00179732349424414
2.6,500,2.5699048246,0.165691113217655,0.00740993184844583,0.0145585108878573,89,0.163250008779573,0.00183334321350268
2.7,500,2.5430063878,0.218311776877349,0.00976319946773037,0.0191820449443252,89,0.165844295767711,0.00191612068039217
2.8,500,2.56396923564,0.147498042867171,0.00659631300798347,0.0129599700389395,89,0.168399651234605,0.00199186257945622
2.9,500,2.51121860682,0.219288309282875,0.00980687132455012,0.019267848324978,89,0.171448045819762,0.0020143409565413
3,500,2.59669051096,0.116383505901116,0.00520482861309286,0.0102260797511972,89,0.175318872397801,0.00199779290079451
3.1,500,2.52142979286,0.209210438881788,0.00935617525884487,0.0183823525182844,89,0.180046025385781,0.00200966300094966
3.2,500,2.5874193707,0.106709177633462,0.00477217950023042,0.00937604132317165,89,0.185354519552034,0.00210096964082596
3.3,500,2.4497281212,0.250892890807142,0.011220271178324,0.0220447965589053,89,0.190730777376015,0.00223639111851492
3.4,500,2.54472912558,0.205109669539846,0.00917278327867225,0.0180220369047678,89,0.19557097714356,0.00232589098676818
3.5,500,2.58274765792,0.150142617571087,0.00671458198417409,0.0131923365725033,89,0.199375398524721,0.00232007937784937
3.6,500,2.3453182834,0.314944437289402,0.0140847434182904,0.0276727093584356,89,0.201923607504999,0.00226466571858202
3.7,500,2.58095978504,0.183328900780427,0.00819871768770696,0.0161082616094485,89,0.203357040371996,0.002262052711702
3.8,500,2.54497549784,0.240506154989238,0.0107557622312607,0.0211321621782333,89,0.204131868989229,0.00235069004299516
3.9,500,2.48247013802,0.213100410432166,0.00953014007518855,0.0187241463059526,89,0.204866131263373,0.00245121989416005
4,500,2.6026904477,0.174184817645343,0.00778978185806786,0.0153048133659286,89,0.206147329798444,0.0024643785094585
4.1,500,2.45491009648,0.225445378971271,0.0100822238518592,0.019808841528265,89,0.208366655142399,0.00238016303065341
4.2,500,2.53439251894,0.189178033012115,0.00846029883329579,0.0166221977743151,89,0.21161883166053,0.00230891095247236
